k,d,max_steps,acc
15,464,2,0.9921875
15,464,4,1.0
15,464,64,1.0
15,480,1,0.34375
15,480,2,1.0
15,480,4,1.0
15,480,64,1.0
15,496,1,0.4140625
15,496,2,0.9921875
15,496,4,1.0
15,496,64,1.0
15,512,1,0.4765625
15,512,2,1.0
15,512,4,1.0
15,512,64,1.0
15,528,1,0.5234375
15,528,2,1.0
15,528,4,1.0
15,528,64,1.0
15,544,1,0.65625
15,544,2,1.0
15,544,4,1.0
15,544,64,1.0
15,560,1,0.7265625
15,560,2,1.0
15,560,4,1.0
15,560,64,1.0
15,576,1,0.6875
15,576,2,1.0
15,576,4,1.0
15,576,64,1.0
15,592,1,0.7421875
15,592,2,1.0
15,592,4,1.0
15,592,64,1.0
15,608,1,0.8359375
15,608,2,1.0
15,608,4,1.0
15,608,64,1.0
15,624,1,0.8125
15,624,2,1.0
15,624,4,1.0
15,624,64,1.0
15,640,1,0.875
15,640,2,1.0
15,640,4,1.0
15,640,64,1.0
15,656,1,0.8984375
15,656,2,1.0
15,656,4,1.0
15,656,64,1.0
15,672,1,0.8984375
15,672,2,1.0
15,672,4,1.0
15,672,64,1.0
15,688,1,0.9609375
15,688,2,1.0
15,688,4,1.0
15,688,64,1.0
15,704,1,0.9453125
15,704,2,1.0
15,704,4,1.0
15,704,64,1.0
15,720,1,0.9609375
15,720,2,1.0
15,720,4,1.0
15,720,64,1.0
15,736,1,0.96875
15,736,2,1.0
15,736,4,1.0
15,736,64,1.0
15,752,1,0.96875
15,752,2,1.0
15,752,4,1.0
15,752,64,1.0
15,768,1,0.984375
15,768,2,1.0
15,768,4,1.0
15,768,64,1.0
15,784,1,0.9765625
15,784,2,1.0
15,784,4,1.0
15,784,64,1.0
15,800,1,0.96875
15,800,2,1.0
15,800,4,1.0
15,800,64,1.0
15,816,1,0.9921875
15,816,2,1.0
15,816,4,1.0
15,816,64,1.0
15,832,1,0.984375
15,832,2,1.0
15,832,4,1.0
15,832,64,1.0
15,848,1,0.9921875
15,848,2,1.0
15,848,4,1.0
15,848,64,1.0
15,864,1,0.984375
15,864,2,1.0
15,864,4,1.0
15,864,64,1.0
15,880,1,1.0
15,880,2,1.0
15,880,4,1.0
15,880,64,1.0
15,896,1,1.0
15,896,2,1.0
15,896,4,1.0
15,896,64,1.0
15,912,1,0.9921875
15,912,2,1.0
15,912,4,1.0
15,912,64,1.0
15,928,1,1.0
15,928,2,1.0
15,928,4,1.0
15,928,64,1.0
15,944,1,1.0
15,944,2,1.0
15,944,4,1.0
15,944,64,1.0
15,960,1,1.0
15,960,2,1.0
15,960,4,1.0
15,960,64,1.0
15,976,1,1.0
15,976,2,1.0
15,976,4,1.0
15,976,64,1.0
15,992,1,0.9921875
15,992,2,1.0
15,992,4,1.0
15,992,64,1.0
15,1008,1,1.0
15,1008,2,1.0
15,1008,4,1.0
15,1008,64,1.0
15,1024,1,1.0
15,1024,2,1.0
15,1024,4,1.0
15,1024,64,1.0
16,16,1,0.0
16,16,2,0.0
16,16,4,0.0
16,16,64,0.0
16,32,1,0.0
16,32,2,0.0
16,32,4,0.0
16,32,64,0.0
16,48,1,0.0
16,48,2,0.0
16,48,4,0.0
16,48,64,0.0
16,64,1,0.0
16,64,2,0.0
16,64,4,0.0
16,64,64,0.0
16,80,1,0.0
16,80,2,0.0
16,80,4,0.0
16,80,64,0.0
16,96,1,0.0
16,96,2,0.0
16,96,4,0.0
16,96,64,0.0
16,112,1,0.0
16,112,2,0.0
16,112,4,0.0
16,112,64,0.0
16,128,1,0.0
16,128,2,0.0
16,128,4,0.0
16,128,64,0.0078125
16,144,1,0.0
16,144,2,0.0
16,144,4,0.0
16,144,64,0.109375
16,160,1,0.0
16,160,2,0.0
16,160,4,0.0234375
16,160,64,0.265625
16,176,1,0.0
16,176,2,0.0
16,176,4,0.0703125
16,176,64,0.4296875
16,192,1,0.0
16,192,2,0.0
16,192,4,0.140625
16,192,64,0.640625
16,208,1,0.0
16,208,2,0.0
16,208,4,0.3359375
16,208,64,0.8359375
16,224,1,0.0
16,224,2,0.0390625
16,224,4,0.6015625
16,224,64,0.890625
16,240,1,0.0
16,240,2,0.0390625
16,240,4,0.7421875
16,240,64,0.9453125
16,256,1,0.0
16,256,2,0.1015625
16,256,4,0.7890625
16,256,64,0.96875
16,272,1,0.0
16,272,2,0.2421875
16,272,4,0.921875
16,272,64,0.984375
16,288,1,0.0
16,288,2,0.34375
16,288,4,0.9375
16,288,64,0.9921875
16,304,1,0.0
16,304,2,0.515625
16,304,4,0.984375
16,304,64,0.9921875
16,320,1,0.0
16,320,2,0.71875
16,320,4,0.984375
16,320,64,1.0
16,336,1,0.0
16,336,2,0.765625
16,336,4,0.984375
16,336,64,1.0
16,352,1,0.0
16,352,2,0.828125
16,352,4,0.9921875
16,352,64,1.0
16,368,1,0.0078125
16,368,2,0.9375
16,368,4,0.984375
16,368,64,1.0
16,384,1,0.0
16,384,2,0.953125
16,384,4,1.0
16,384,64,1.0
16,400,1,0.0078125
16,400,2,0.953125
16,400,4,1.0
16,400,64,1.0
16,416,1,0.046875
16,416,2,0.984375
16,416,4,0.9921875
16,416,64,1.0
16,432,1,0.1015625
16,432,2,0.9921875
16,432,4,1.0
16,432,64,1.0
16,448,1,0.125
16,448,2,0.984375
16,448,4,1.0
16,448,64,1.0
16,464,1,0.234375
16,464,2,1.0
16,464,4,1.0
16,464,64,1.0
16,480,1,0.2421875
16,480,2,0.9921875
16,480,4,1.0
16,480,64,1.0
16,496,1,0.2890625
16,496,2,0.9921875
16,496,4,1.0
16,496,64,1.0
16,512,1,0.34375
16,512,2,0.984375
16,512,4,1.0
16,512,64,1.0
16,528,1,0.359375
16,528,2,1.0
16,528,4,1.0
16,528,64,1.0
16,544,1,0.4296875
16,544,2,1.0
16,544,4,1.0
16,544,64,1.0
16,560,1,0.59375
16,560,2,1.0
16,560,4,1.0
16,560,64,1.0
16,576,1,0.5703125
16,576,2,1.0
16,576,4,1.0
16,576,64,1.0
16,592,1,0.703125
16,592,2,1.0
16,592,4,1.0
16,592,64,1.0
16,608,1,0.6171875
16,608,2,1.0
16,608,4,1.0
16,608,64,1.0
16,624,1,0.796875
16,624,2,1.0
16,624,4,1.0
16,624,64,1.0
16,640,1,0.7421875
16,640,2,1.0
16,640,4,1.0
16,640,64,1.0
16,656,1,0.8203125
16,656,2,1.0
16,656,4,1.0
16,656,64,1.0
16,672,1,0.796875
16,672,2,1.0
16,672,4,1.0
16,672,64,1.0
16,688,1,0.875
16,688,2,1.0
16,688,4,1.0
16,688,64,1.0
16,704,1,0.9296875
16,704,2,1.0
16,704,4,1.0
16,704,64,1.0
16,720,1,0.921875
16,720,2,1.0
16,720,4,1.0
16,720,64,1.0
16,736,1,0.875
16,736,2,1.0
16,736,4,1.0
16,736,64,1.0
16,752,1,0.9296875
16,752,2,1.0
16,752,4,1.0
16,752,64,1.0
16,768,1,0.90625
16,768,2,1.0
16,768,4,1.0
16,768,64,1.0
16,784,1,0.953125
16,784,2,1.0
16,784,4,1.0
16,784,64,1.0
16,800,1,0.96875
16,800,2,1.0
16,800,4,1.0
16,800,64,1.0
16,816,1,0.984375
16,816,2,1.0
16,816,4,1.0
16,816,64,1.0
16,832,1,0.9765625
16,832,2,1.0
16,832,4,1.0
16,832,64,1.0
16,848,1,0.9921875
16,848,2,1.0
16,848,4,1.0
16,848,64,1.0
16,864,1,0.9609375
16,864,2,1.0
16,864,4,1.0
16,864,64,1.0
16,880,1,0.9765625
16,880,2,1.0
16,880,4,1.0
16,880,64,1.0
16,896,1,0.9921875
16,896,2,1.0
16,896,4,1.0
16,896,64,1.0
16,912,1,1.0
16,912,2,1.0
16,912,4,1.0
16,912,64,1.0
16,928,1,0.9921875
16,928,2,1.0
16,928,4,1.0
16,928,64,1.0
16,944,1,1.0
16,944,2,1.0
16,944,4,1.0
16,944,64,1.0
16,960,1,0.984375
16,960,2,1.0
16,960,4,1.0
16,960,64,1.0
16,976,1,0.9921875
16,976,2,1.0
16,976,4,1.0
16,976,64,1.0
16,992,1,0.9921875
16,992,2,1.0
16,992,4,1.0
16,992,64,1.0
16,1008,1,1.0
16,1008,2,1.0
16,1008,4,1.0
16,1008,64,1.0
16,1024,1,1.0
16,1024,2,1.0
16,1024,4,1.0
16,1024,64,1.0
17,16,1,0.0
17,16,2,0.0
17,16,4,0.0
17,16,64,0.0
17,32,1,0.0
17,32,2,0.0
17,32,4,0.0
17,32,64,0.0
17,48,1,0.0
17,48,2,0.0
17,48,4,0.0
17,48,64,0.0
17,64,1,0.0
17,64,2,0.0
17,64,4,0.0
17,64,64,0.0
17,80,1,0.0
17,80,2,0.0
17,80,4,0.0
17,80,64,0.0
17,96,1,0.0
17,96,2,0.0
17,96,4,0.0
17,96,64,0.0
17,112,1,0.0
17,112,2,0.0
17,112,4,0.0
17,112,64,0.0
17,128,1,0.0
17,128,2,0.0
17,128,4,0.0
17,128,64,0.0
17,144,1,0.0
17,144,2,0.0
17,144,4,0.0
17,144,64,0.03125
17,160,1,0.0
17,160,2,0.0
17,160,4,0.0078125
17,160,64,0.1015625
17,176,1,0.0
17,176,2,0.0
17,176,4,0.0390625
17,176,64,0.28125
17,192,1,0.0
17,192,2,0.0
17,192,4,0.046875
17,192,64,0.546875
17,208,1,0.0
17,208,2,0.0078125
17,208,4,0.2109375
17,208,64,0.6015625
17,224,1,0.0
17,224,2,0.0
17,224,4,0.484375
17,224,64,0.75
17,240,1,0.0
17,240,2,0.03125
17,240,4,0.46875
17,240,64,0.9140625
17,256,1,0.0
17,256,2,0.015625
17,256,4,0.6875
17,256,64,0.9609375
17,272,1,0.0
17,272,2,0.140625
17,272,4,0.734375
17,272,64,0.9765625
17,288,1,0.0
17,288,2,0.296875
17,288,4,0.859375
17,288,64,0.984375
17,304,1,0.0
17,304,2,0.3515625
17,304,4,0.8984375
17,304,64,1.0
17,320,1,0.0
17,320,2,0.53125
17,320,4,0.9609375
17,320,64,0.9921875
17,336,1,0.0
17,336,2,0.6171875
17,336,4,0.9921875
17,336,64,1.0
17,352,1,0.0
17,352,2,0.734375
17,352,4,0.96875
17,352,64,1.0
17,368,1,0.0
17,368,2,0.84375
17,368,4,0.9921875
17,368,64,1.0
17,384,1,0.0
17,384,2,0.890625
17,384,4,1.0
17,384,64,1.0
17,400,1,0.0
17,400,2,0.953125
17,400,4,1.0
17,400,64,1.0
17,416,1,0.015625
17,416,2,0.96875
17,416,4,1.0
17,416,64,1.0
17,432,1,0.0234375
17,432,2,0.984375
17,432,4,1.0
17,432,64,1.0
17,448,1,0.0234375
17,448,2,0.9921875
17,448,4,1.0
17,448,64,1.0
17,464,1,0.0625
17,464,2,0.984375
17,464,4,1.0
17,464,64,1.0
17,480,1,0.0703125
17,480,2,1.0
17,480,4,1.0
17,480,64,1.0
17,496,1,0.109375
17,496,2,0.9921875
17,496,4,1.0
17,496,64,1.0
17,512,1,0.1796875
17,512,2,0.984375
17,512,4,1.0
17,512,64,1.0
17,528,1,0.296875
17,528,2,1.0
17,528,4,1.0
17,528,64,1.0
17,544,1,0.3359375
17,544,2,1.0
17,544,4,1.0
17,544,64,1.0
17,560,1,0.328125
17,560,2,1.0
17,560,4,1.0
17,560,64,1.0
17,576,1,0.34375
17,576,2,1.0
17,576,4,1.0
17,576,64,1.0
17,592,1,0.515625
17,592,2,1.0
17,592,4,1.0
17,592,64,1.0
17,608,1,0.59375
17,608,2,1.0
17,608,4,1.0
17,608,64,1.0
17,624,1,0.609375
17,624,2,1.0
17,624,4,1.0
17,624,64,1.0
17,640,1,0.6640625
17,640,2,1.0
17,640,4,1.0
17,640,64,1.0
17,656,1,0.6328125
17,656,2,1.0
17,656,4,1.0
17,656,64,1.0
17,672,1,0.796875
17,672,2,1.0
17,672,4,1.0
17,672,64,1.0
17,688,1,0.7265625
17,688,2,1.0
17,688,4,1.0
17,688,64,1.0
17,704,1,0.8125
17,704,2,1.0
17,704,4,1.0
17,704,64,1.0
17,720,1,0.8671875
17,720,2,1.0
17,720,4,1.0
17,720,64,1.0
17,736,1,0.84375
17,736,2,1.0
17,736,4,1.0
17,736,64,1.0
17,752,1,0.859375
17,752,2,1.0
17,752,4,1.0
17,752,64,1.0
17,768,1,0.90625
17,768,2,1.0
17,768,4,1.0
17,768,64,1.0
17,784,1,0.9296875
17,784,2,1.0
17,784,4,1.0
17,784,64,1.0
17,800,1,0.9609375
17,800,2,1.0
17,800,4,1.0
17,800,64,1.0
17,816,1,0.921875
17,816,2,1.0
17,816,4,1.0
17,816,64,1.0
17,832,1,0.9375
17,832,2,1.0
17,832,4,1.0
17,832,64,1.0
17,848,1,0.9765625
17,848,2,1.0
17,848,4,1.0
17,848,64,1.0
17,864,1,0.96875
17,864,2,1.0
17,864,4,1.0
17,864,64,1.0
17,880,1,0.9765625
17,880,2,1.0
17,880,4,1.0
17,880,64,1.0
17,896,1,0.984375
17,896,2,1.0
17,896,4,1.0
17,896,64,1.0
17,912,1,0.9765625
17,912,2,1.0
17,912,4,1.0
17,912,64,1.0
17,928,1,0.9921875
17,928,2,1.0
17,928,4,1.0
17,928,64,1.0
17,944,1,1.0
17,944,2,1.0
17,944,4,1.0
17,944,64,1.0
17,960,1,1.0
17,960,2,1.0
17,960,4,1.0
17,960,64,1.0
17,976,1,0.9921875
17,976,2,1.0
17,976,4,1.0
17,976,64,1.0
17,992,1,0.984375
17,992,2,1.0
17,992,4,1.0
17,992,64,1.0
17,1008,1,1.0
17,1008,2,1.0
17,1008,4,1.0
17,1008,64,1.0
17,1024,1,0.9765625
17,1024,2,1.0
17,1024,4,1.0
17,1024,64,1.0
18,16,1,0.0
18,16,2,0.0
18,16,4,0.0
18,16,64,0.0
18,32,1,0.0
18,32,2,0.0
18,32,4,0.0
18,32,64,0.0
18,48,1,0.0
18,48,2,0.0
18,48,4,0.0
18,48,64,0.0
18,64,1,0.0
18,64,2,0.0
18,64,4,0.0
18,64,64,0.0
18,80,1,0.0
18,80,2,0.0
18,80,4,0.0
18,80,64,0.0
18,96,1,0.0
18,96,2,0.0
18,96,4,0.0
18,96,64,0.0
18,112,1,0.0
18,112,2,0.0
18,112,4,0.0
18,112,64,0.0
18,128,1,0.0
18,128,2,0.0
18,128,4,0.0
18,128,64,0.0
18,144,1,0.0
18,144,2,0.0
18,144,4,0.0
18,144,64,0.0
18,160,1,0.0
18,160,2,0.0
18,160,4,0.0
18,160,64,0.0625
18,176,1,0.0
18,176,2,0.0
18,176,4,0.0
18,176,64,0.2109375
18,192,1,0.0
18,192,2,0.0
18,192,4,0.0
18,192,64,0.4140625
18,208,1,0.0
18,208,2,0.0
18,208,4,0.078125
18,208,64,0.640625
18,224,1,0.0
18,224,2,0.0
18,224,4,0.21875
18,224,64,0.71875
18,240,1,0.0
18,240,2,0.0
18,240,4,0.3359375
18,240,64,0.8515625
18,256,1,0.0
18,256,2,0.0078125
18,256,4,0.5234375
18,256,64,0.90625
18,272,1,0.0
18,272,2,0.0546875
18,272,4,0.609375
18,272,64,0.9453125
18,288,1,0.0
18,288,2,0.109375
18,288,4,0.7734375
18,288,64,0.9765625
18,304,1,0.0
18,304,2,0.2578125
18,304,4,0.859375
18,304,64,0.9921875
18,320,1,0.0
18,320,2,0.34375
18,320,4,0.8984375
18,320,64,0.9921875
18,336,1,0.0
18,336,2,0.453125
18,336,4,0.9375
18,336,64,0.9765625
18,352,1,0.0
18,352,2,0.609375
18,352,4,0.9453125
18,352,64,1.0
18,368,1,0.0
18,368,2,0.6875
18,368,4,1.0
18,368,64,0.9921875
18,384,1,0.0078125
18,384,2,0.796875
18,384,4,1.0
18,384,64,1.0
18,400,1,0.0
18,400,2,0.8046875
18,400,4,1.0
18,400,64,1.0
18,416,1,0.0078125
18,416,2,0.921875
18,416,4,0.984375
18,416,64,1.0
18,432,1,0.0
18,432,2,0.875
18,432,4,0.9921875
18,432,64,0.9921875
18,448,1,0.0078125
18,448,2,0.9453125
18,448,4,1.0
18,448,64,1.0
18,464,1,0.0234375
18,464,2,0.96875
18,464,4,1.0
18,464,64,1.0
18,480,1,0.0625
18,480,2,0.9921875
18,480,4,0.9921875
18,480,64,1.0
18,496,1,0.078125
18,496,2,0.984375
18,496,4,0.9921875
18,496,64,1.0
18,512,1,0.0859375
18,512,2,1.0
18,512,4,1.0
18,512,64,1.0
18,528,1,0.125
18,528,2,0.9921875
18,528,4,1.0
18,528,64,1.0
18,544,1,0.1953125
18,544,2,1.0
18,544,4,1.0
18,544,64,1.0
18,560,1,0.2265625
18,560,2,1.0
18,560,4,1.0
18,560,64,1.0
18,576,1,0.2109375
18,576,2,0.9921875
18,576,4,1.0
18,576,64,1.0
18,592,1,0.359375
18,592,2,0.9921875
18,592,4,1.0
18,592,64,1.0
18,608,1,0.34375
18,608,2,1.0
18,608,4,1.0
18,608,64,1.0
18,624,1,0.5078125
18,624,2,1.0
18,624,4,1.0
18,624,64,1.0
18,640,1,0.5078125
18,640,2,1.0
18,640,4,1.0
18,640,64,1.0
18,656,1,0.53125
18,656,2,1.0
18,656,4,1.0
18,656,64,1.0
18,672,1,0.625
18,672,2,1.0
18,672,4,1.0
18,672,64,1.0
18,688,1,0.6640625
18,688,2,1.0
18,688,4,1.0
18,688,64,1.0
18,704,1,0.734375
18,704,2,1.0
18,704,4,1.0
18,704,64,1.0
18,720,1,0.6953125
18,720,2,1.0
18,720,4,1.0
18,720,64,1.0
18,736,1,0.7734375
18,736,2,1.0
18,736,4,1.0
18,736,64,1.0
18,752,1,0.84375
18,752,2,1.0
18,752,4,1.0
18,752,64,1.0
18,768,1,0.8125
18,768,2,1.0
18,768,4,1.0
18,768,64,1.0
18,784,1,0.8671875
18,784,2,1.0
18,784,4,1.0
18,784,64,1.0
18,800,1,0.8671875
18,800,2,1.0
18,800,4,1.0
18,800,64,1.0
18,816,1,0.859375
18,816,2,1.0
18,816,4,1.0
18,816,64,1.0
18,832,1,0.9296875
18,832,2,1.0
18,832,4,1.0
18,832,64,1.0
18,848,1,0.921875
18,848,2,1.0
18,848,4,1.0
18,848,64,1.0
18,864,1,0.9140625
18,864,2,1.0
18,864,4,1.0
18,864,64,1.0
18,880,1,0.9453125
18,880,2,1.0
18,880,4,1.0
18,880,64,1.0
18,896,1,0.9609375
18,896,2,1.0
18,896,4,1.0
18,896,64,1.0
18,912,1,0.984375
18,912,2,1.0
18,912,4,1.0
18,912,64,1.0
18,928,1,0.9765625
18,928,2,1.0
18,928,4,1.0
18,928,64,1.0
18,944,1,0.9453125
18,944,2,1.0
18,944,4,1.0
18,944,64,1.0
18,960,1,0.984375
18,960,2,1.0
18,960,4,1.0
18,960,64,1.0
18,976,1,0.984375
18,976,2,1.0
18,976,4,1.0
18,976,64,1.0
18,992,1,0.984375
18,992,2,1.0
18,992,4,1.0
18,992,64,1.0
18,1008,1,0.9921875
18,1008,2,1.0
18,1008,4,1.0
18,1008,64,1.0
18,1024,1,0.9921875
18,1024,2,1.0
18,1024,4,1.0
18,1024,64,1.0
19,16,1,0.0
19,16,2,0.0
19,16,4,0.0
19,16,64,0.0
19,32,1,0.0
19,32,2,0.0
19,32,4,0.0
19,32,64,0.0
19,48,1,0.0
19,48,2,0.0
19,48,4,0.0
19,48,64,0.0
19,64,1,0.0
19,64,2,0.0
19,64,4,0.0
19,64,64,0.0
19,80,1,0.0
19,80,2,0.0
19,80,4,0.0
19,80,64,0.0
19,96,1,0.0
19,96,2,0.0
19,96,4,0.0
19,96,64,0.0
19,112,1,0.0
19,112,2,0.0
19,112,4,0.0
19,112,64,0.0
19,128,1,0.0
19,128,2,0.0
19,128,4,0.0
19,128,64,0.0
19,144,1,0.0
19,144,2,0.0
19,144,4,0.0
19,144,64,0.0
19,160,1,0.0
19,160,2,0.0
19,160,4,0.0
19,160,64,0.015625
19,176,1,0.0
19,176,2,0.0
19,176,4,0.0
19,176,64,0.171875
19,192,1,0.0
19,192,2,0.0
19,192,4,0.0078125
19,192,64,0.2265625
19,208,1,0.0
19,208,2,0.0
19,208,4,0.0390625
19,208,64,0.4375
19,224,1,0.0
19,224,2,0.0
19,224,4,0.140625
19,224,64,0.5390625
19,240,1,0.0
19,240,2,0.0
19,240,4,0.234375
19,240,64,0.859375
19,256,1,0.0
19,256,2,0.0078125
19,256,4,0.46875
19,256,64,0.8046875
19,272,1,0.0
19,272,2,0.046875
19,272,4,0.53125
19,272,64,0.9609375
19,288,1,0.0
19,288,2,0.03125
19,288,4,0.6953125
19,288,64,0.9375
19,304,1,0.0
19,304,2,0.1015625
19,304,4,0.8671875
19,304,64,0.9765625
19,320,1,0.0
19,320,2,0.1484375
19,320,4,0.8671875
19,320,64,0.984375
19,336,1,0.0
19,336,2,0.296875
19,336,4,0.921875
19,336,64,0.9921875
19,352,1,0.0
19,352,2,0.5234375
19,352,4,0.921875
19,352,64,1.0
19,368,1,0.0
19,368,2,0.546875
19,368,4,0.9609375
19,368,64,1.0
19,384,1,0.0
19,384,2,0.6640625
19,384,4,1.0
19,384,64,1.0
19,400,1,0.0
19,400,2,0.78125
19,400,4,0.984375
19,400,64,1.0
19,416,1,0.0
19,416,2,0.84375
19,416,4,1.0
19,416,64,1.0
19,432,1,0.0078125
19,432,2,0.8125
19,432,4,0.9921875
19,432,64,1.0
19,448,1,0.0
19,448,2,0.9375
19,448,4,1.0
19,448,64,1.0
19,464,1,0.0234375
19,464,2,0.953125
19,464,4,1.0
19,464,64,1.0
19,480,1,0.0234375
19,480,2,0.984375
19,480,4,1.0
19,480,64,1.0
19,496,1,0.0390625
19,496,2,0.9765625
19,496,4,1.0
19,496,64,1.0
19,512,1,0.0703125
19,512,2,0.9765625
19,512,4,1.0
19,512,64,1.0
19,528,1,0.0859375
19,528,2,0.9921875
19,528,4,1.0
19,528,64,1.0
19,544,1,0.0703125
19,544,2,0.984375
19,544,4,1.0
19,544,64,1.0
19,560,1,0.1640625
19,560,2,1.0
19,560,4,1.0
19,560,64,1.0
19,576,1,0.1953125
19,576,2,0.9921875
19,576,4,1.0
19,576,64,1.0
19,592,1,0.1953125
19,592,2,1.0
19,592,4,1.0
19,592,64,1.0
19,608,1,0.234375
19,608,2,1.0
19,608,4,1.0
19,608,64,1.0
19,624,1,0.296875
19,624,2,1.0
19,624,4,1.0
19,624,64,1.0
19,640,1,0.3359375
19,640,2,1.0
19,640,4,1.0
19,640,64,1.0
19,656,1,0.375
19,656,2,1.0
19,656,4,1.0
19,656,64,1.0
19,672,1,0.5390625
19,672,2,1.0
19,672,4,1.0
19,672,64,1.0
19,688,1,0.546875
19,688,2,1.0
19,688,4,1.0
19,688,64,1.0
19,704,1,0.5859375
19,704,2,1.0
19,704,4,1.0
19,704,64,1.0
19,720,1,0.6015625
19,720,2,1.0
19,720,4,1.0
19,720,64,1.0
19,736,1,0.640625
19,736,2,1.0
19,736,4,1.0
19,736,64,1.0
19,752,1,0.671875
19,752,2,1.0
19,752,4,1.0
19,752,64,1.0
19,768,1,0.71875
19,768,2,1.0
19,768,4,1.0
19,768,64,1.0
19,784,1,0.796875
19,784,2,1.0
19,784,4,1.0
19,784,64,1.0
19,800,1,0.7734375
19,800,2,1.0
19,800,4,1.0
19,800,64,1.0
19,816,1,0.8046875
19,816,2,1.0
19,816,4,1.0
19,816,64,1.0
19,832,1,0.7890625
19,832,2,1.0
19,832,4,1.0
19,832,64,1.0
19,848,1,0.875
19,848,2,1.0
19,848,4,1.0
19,848,64,1.0
19,864,1,0.890625
19,864,2,1.0
19,864,4,1.0
19,864,64,1.0
19,880,1,0.859375
19,880,2,1.0
19,880,4,1.0
19,880,64,1.0
19,896,1,0.9375
19,896,2,1.0
19,896,4,1.0
19,896,64,1.0
19,912,1,0.9296875
19,912,2,1.0
19,912,4,1.0
19,912,64,1.0
19,928,1,0.9765625
19,928,2,1.0
19,928,4,1.0
19,928,64,1.0
19,944,1,0.9453125
19,944,2,1.0
19,944,4,1.0
19,944,64,1.0
19,960,1,0.9609375
19,960,2,1.0
19,960,4,1.0
19,960,64,1.0
19,976,1,0.9609375
19,976,2,1.0
19,976,4,1.0
19,976,64,1.0
19,992,1,0.96875
19,992,2,1.0
19,992,4,1.0
19,992,64,1.0
19,1008,1,0.9765625
19,1008,2,1.0
19,1008,4,1.0
19,1008,64,1.0
19,1024,1,0.9765625
19,1024,2,1.0
19,1024,4,1.0
19,1024,64,1.0
20,16,1,0.0
20,16,2,0.0
20,16,4,0.0
20,16,64,0.0
20,32,1,0.0
20,32,2,0.0
20,32,4,0.0
20,32,64,0.0
20,48,1,0.0
20,48,2,0.0
20,48,4,0.0
20,48,64,0.0
20,64,1,0.0
20,64,2,0.0
20,64,4,0.0
20,64,64,0.0
20,80,1,0.0
20,80,2,0.0
20,80,4,0.0
20,80,64,0.0
20,96,1,0.0
20,96,2,0.0
20,96,4,0.0
20,96,64,0.0
20,112,1,0.0
20,112,2,0.0
20,112,4,0.0
20,112,64,0.0
20,128,1,0.0
20,128,2,0.0
20,128,4,0.0
20,128,64,0.0
20,144,1,0.0
20,144,2,0.0
20,144,4,0.0
20,144,64,0.0
20,160,1,0.0
20,160,2,0.0
20,160,4,0.0
20,160,64,0.0078125
20,176,1,0.0
20,176,2,0.0
20,176,4,0.0
20,176,64,0.0546875
20,192,1,0.0
20,192,2,0.0
20,192,4,0.0
20,192,64,0.09375
20,208,1,0.0
20,208,2,0.0
20,208,4,0.0234375
20,208,64,0.28125
20,224,1,0.0
20,224,2,0.0
20,224,4,0.109375
20,224,64,0.515625
20,240,1,0.0
20,240,2,0.0
20,240,4,0.1953125
20,240,64,0.640625
20,256,1,0.0
20,256,2,0.0
20,256,4,0.265625
20,256,64,0.828125
20,272,1,0.0
20,272,2,0.015625
20,272,4,0.4453125
20,272,64,0.8515625
20,288,1,0.0
20,288,2,0.0078125
20,288,4,0.578125
20,288,64,0.9609375
20,304,1,0.0
20,304,2,0.046875
20,304,4,0.8515625
20,304,64,0.9609375
20,320,1,0.0
20,320,2,0.1015625
20,320,4,0.8671875
20,320,64,0.984375
20,336,1,0.0
20,336,2,0.1640625
20,336,4,0.90625
20,336,64,1.0
20,352,1,0.0
20,352,2,0.2421875
20,352,4,0.9453125
20,352,64,0.9921875
20,368,1,0.0
20,368,2,0.3203125
20,368,4,0.9765625
20,368,64,1.0
20,384,1,0.0
20,384,2,0.515625
20,384,4,0.984375
20,384,64,1.0
20,400,1,0.0
20,400,2,0.5390625
20,400,4,0.9921875
20,400,64,1.0
20,416,1,0.0
20,416,2,0.640625
20,416,4,1.0
20,416,64,1.0
20,432,1,0.0
20,432,2,0.8046875
20,432,4,0.9921875
20,432,64,1.0
20,448,1,0.0
20,448,2,0.8203125
20,448,4,0.9921875
20,448,64,1.0
20,464,1,0.0078125
20,464,2,0.859375
20,464,4,0.9921875
20,464,64,1.0
20,480,1,0.015625
20,480,2,0.9375
20,480,4,0.9921875
20,480,64,1.0
20,496,1,0.0078125
20,496,2,0.9609375
20,496,4,1.0
20,496,64,1.0
20,512,1,0.0
20,512,2,0.9609375
20,512,4,1.0
20,512,64,1.0
20,528,1,0.0234375
20,528,2,0.984375
20,528,4,1.0
20,528,64,1.0
20,544,1,0.046875
20,544,2,0.984375
20,544,4,1.0
20,544,64,1.0
20,560,1,0.0625
20,560,2,0.96875
20,560,4,1.0
20,560,64,1.0
20,576,1,0.109375
20,576,2,1.0
20,576,4,1.0
20,576,64,1.0
20,592,1,0.1484375
20,592,2,0.9921875
20,592,4,1.0
20,592,64,1.0
20,608,1,0.171875
20,608,2,1.0
20,608,4,1.0
20,608,64,1.0
20,624,1,0.1796875
20,624,2,0.984375
20,624,4,1.0
20,624,64,1.0
20,640,1,0.203125
20,640,2,1.0
20,640,4,1.0
20,640,64,1.0
20,656,1,0.2578125
20,656,2,0.9921875
20,656,4,1.0
20,656,64,1.0
