k,d,max_steps,acc
17,96,1,0.0
17,96,2,0.015625
17,96,4,0.33203125
17,96,64,0.6796875
17,112,1,0.0
17,112,2,0.046875
17,112,4,0.57421875
17,112,64,0.87109375
17,128,1,0.0
17,128,2,0.1640625
17,128,4,0.73046875
17,128,64,0.93359375
17,144,1,0.00390625
17,144,2,0.25
17,144,4,0.88671875
17,144,64,0.96875
17,160,1,0.00390625
17,160,2,0.42578125
17,160,4,0.9375
17,160,64,0.9765625
17,176,1,0.0078125
17,176,2,0.578125
17,176,4,0.9765625
17,176,64,0.99609375
17,192,1,0.0234375
17,192,2,0.68359375
17,192,4,0.9921875
17,192,64,1.0
17,208,1,0.03515625
17,208,2,0.70703125
17,208,4,0.9921875
17,208,64,0.9921875
17,224,1,0.08984375
17,224,2,0.87109375
17,224,4,1.0
17,224,64,1.0
17,240,1,0.1328125
17,240,2,0.93359375
17,240,4,1.0
17,240,64,1.0
17,256,1,0.13671875
17,256,2,0.94921875
17,256,4,0.99609375
17,256,64,1.0
17,272,1,0.296875
17,272,2,0.98046875
17,272,4,1.0
17,272,64,1.0
17,288,1,0.26171875
17,288,2,0.984375
17,288,4,1.0
17,288,64,1.0
17,304,1,0.38671875
17,304,2,0.98828125
17,304,4,1.0
17,304,64,1.0
17,320,1,0.4453125
17,320,2,1.0
17,320,4,1.0
17,320,64,1.0
17,336,1,0.51171875
17,336,2,0.98046875
17,336,4,0.99609375
17,336,64,1.0
17,352,1,0.609375
17,352,2,1.0
17,352,4,1.0
17,352,64,1.0
17,368,1,0.65234375
17,368,2,1.0
17,368,4,1.0
17,368,64,1.0
17,384,1,0.75
17,384,2,1.0
17,384,4,1.0
17,384,64,1.0
17,400,1,0.73828125
17,400,2,1.0
17,400,4,1.0
17,400,64,1.0
17,416,1,0.8203125
17,416,2,1.0
17,416,4,1.0
17,416,64,1.0
17,432,1,0.859375
17,432,2,1.0
17,432,4,1.0
17,432,64,1.0
17,448,1,0.84375
17,448,2,1.0
17,448,4,1.0
17,448,64,1.0
17,464,1,0.875
17,464,2,1.0
17,464,4,1.0
17,464,64,1.0
17,480,1,0.91796875
17,480,2,1.0
17,480,4,1.0
17,480,64,1.0
17,496,1,0.9140625
17,496,2,1.0
17,496,4,1.0
17,496,64,1.0
17,512,1,0.9140625
17,512,2,1.0
17,512,4,1.0
17,512,64,1.0
17,528,1,0.953125
17,528,2,1.0
17,528,4,1.0
17,528,64,1.0
17,544,1,0.95703125
17,544,2,1.0
17,544,4,1.0
17,544,64,1.0
17,560,1,0.94140625
17,560,2,1.0
17,560,4,1.0
17,560,64,1.0
17,576,1,0.984375
17,576,2,1.0
17,576,4,1.0
17,576,64,1.0
17,592,1,0.9921875
17,592,2,1.0
17,592,4,1.0
17,592,64,1.0
17,608,1,0.98828125
17,608,2,1.0
17,608,4,1.0
17,608,64,1.0
17,624,1,0.9921875
17,624,2,1.0
17,624,4,1.0
17,624,64,1.0
17,640,1,0.98828125
17,640,2,1.0
17,640,4,1.0
17,640,64,1.0
17,656,1,0.99609375
17,656,2,1.0
17,656,4,1.0
17,656,64,1.0
17,672,1,0.9921875
17,672,2,1.0
17,672,4,1.0
17,672,64,1.0
17,688,1,0.9921875
17,688,2,1.0
17,688,4,1.0
17,688,64,1.0
17,704,1,0.98046875
17,704,2,1.0
17,704,4,1.0
17,704,64,1.0
17,720,1,1.0
17,720,2,1.0
17,720,4,1.0
17,720,64,1.0
17,736,1,1.0
17,736,2,1.0
17,736,4,1.0
17,736,64,1.0
17,752,1,1.0
17,752,2,1.0
17,752,4,1.0
17,752,64,1.0
17,768,1,1.0
17,768,2,1.0
17,768,4,1.0
17,768,64,1.0
17,784,1,0.99609375
17,784,2,1.0
17,784,4,1.0
17,784,64,1.0
17,800,1,0.99609375
17,800,2,1.0
17,800,4,1.0
17,800,64,1.0
17,816,1,1.0
17,816,2,1.0
17,816,4,1.0
17,816,64,1.0
17,832,1,1.0
17,832,2,1.0
17,832,4,1.0
17,832,64,1.0
17,848,1,1.0
17,848,2,1.0
17,848,4,1.0
17,848,64,1.0
17,864,1,1.0
17,864,2,1.0
17,864,4,1.0
17,864,64,1.0
17,880,1,1.0
17,880,2,1.0
17,880,4,1.0
17,880,64,1.0
17,896,1,1.0
17,896,2,1.0
17,896,4,1.0
17,896,64,1.0
17,912,1,1.0
17,912,2,1.0
17,912,4,1.0
17,912,64,1.0
17,928,1,1.0
17,928,2,1.0
17,928,4,1.0
17,928,64,1.0
17,944,1,1.0
17,944,2,1.0
17,944,4,1.0
17,944,64,1.0
17,960,1,1.0
17,960,2,1.0
17,960,4,1.0
17,960,64,1.0
17,976,1,1.0
17,976,2,1.0
17,976,4,1.0
17,976,64,1.0
17,992,1,1.0
17,992,2,1.0
17,992,4,1.0
17,992,64,1.0
17,1008,1,1.0
17,1008,2,1.0
17,1008,4,1.0
17,1008,64,1.0
17,1024,1,1.0
17,1024,2,1.0
17,1024,4,1.0
17,1024,64,1.0
18,16,1,0.0
18,16,2,0.0
18,16,4,0.0
18,16,64,0.0
18,32,1,0.0
18,32,2,0.0
18,32,4,0.0
18,32,64,0.0
18,48,1,0.0
18,48,2,0.0
18,48,4,0.0
18,48,64,0.0078125
18,64,1,0.0
18,64,2,0.0
18,64,4,0.0
18,64,64,0.125
18,80,1,0.0
18,80,2,0.0
18,80,4,0.06640625
18,80,64,0.3671875
18,96,1,0.0
18,96,2,0.0078125
18,96,4,0.26171875
18,96,64,0.62890625
18,112,1,0.0
18,112,2,0.015625
18,112,4,0.5078125
18,112,64,0.83203125
18,128,1,0.0
18,128,2,0.0390625
18,128,4,0.625
18,128,64,0.9140625
18,144,1,0.0
18,144,2,0.1484375
18,144,4,0.796875
18,144,64,0.94921875
18,160,1,0.0
18,160,2,0.26171875
18,160,4,0.90625
18,160,64,0.98046875
18,176,1,0.00390625
18,176,2,0.46875
18,176,4,0.96484375
18,176,64,0.98046875
18,192,1,0.01171875
18,192,2,0.51171875
18,192,4,0.96875
18,192,64,1.0
18,208,1,0.02734375
18,208,2,0.6640625
18,208,4,0.97265625
18,208,64,1.0
18,224,1,0.08203125
18,224,2,0.73828125
18,224,4,0.99609375
18,224,64,1.0
18,240,1,0.09765625
18,240,2,0.76171875
18,240,4,0.9921875
18,240,64,0.9921875
18,256,1,0.140625
18,256,2,0.87890625
18,256,4,1.0
18,256,64,1.0
18,272,1,0.17578125
18,272,2,0.9296875
18,272,4,1.0
18,272,64,1.0
18,288,1,0.18359375
18,288,2,0.94140625
18,288,4,1.0
18,288,64,1.0
18,304,1,0.27734375
18,304,2,0.97265625
18,304,4,1.0
18,304,64,1.0
18,320,1,0.28125
18,320,2,0.96484375
18,320,4,1.0
18,320,64,1.0
18,336,1,0.39453125
18,336,2,0.98046875
18,336,4,1.0
18,336,64,1.0
18,352,1,0.5
18,352,2,0.99609375
18,352,4,1.0
18,352,64,1.0
18,368,1,0.51171875
18,368,2,0.99609375
18,368,4,1.0
18,368,64,1.0
18,384,1,0.59765625
18,384,2,0.9921875
18,384,4,1.0
18,384,64,1.0
18,400,1,0.65234375
18,400,2,0.9921875
18,400,4,1.0
18,400,64,1.0
18,416,1,0.6640625
18,416,2,1.0
18,416,4,1.0
18,416,64,1.0
18,432,1,0.72265625
18,432,2,1.0
18,432,4,1.0
18,432,64,1.0
18,448,1,0.8046875
18,448,2,1.0
18,448,4,1.0
18,448,64,1.0
18,464,1,0.8359375
18,464,2,1.0
18,464,4,1.0
18,464,64,1.0
18,480,1,0.8203125
18,480,2,1.0
18,480,4,1.0
18,480,64,1.0
18,496,1,0.87109375
18,496,2,1.0
18,496,4,1.0
18,496,64,1.0
18,512,1,0.921875
18,512,2,1.0
18,512,4,1.0
18,512,64,1.0
18,528,1,0.90234375
18,528,2,1.0
18,528,4,1.0
18,528,64,1.0
18,544,1,0.9296875
18,544,2,1.0
18,544,4,1.0
18,544,64,1.0
18,560,1,0.9765625
18,560,2,1.0
18,560,4,1.0
18,560,64,1.0
18,576,1,0.94140625
18,576,2,1.0
18,576,4,1.0
18,576,64,1.0
18,592,1,0.94921875
18,592,2,1.0
18,592,4,1.0
18,592,64,1.0
18,608,1,0.96484375
18,608,2,1.0
18,608,4,1.0
18,608,64,1.0
18,624,1,0.98046875
18,624,2,1.0
18,624,4,1.0
18,624,64,1.0
18,640,1,0.97265625
18,640,2,1.0
18,640,4,1.0
18,640,64,1.0
18,656,1,0.9765625
18,656,2,1.0
18,656,4,1.0
18,656,64,1.0
18,672,1,0.9921875
18,672,2,1.0
18,672,4,1.0
18,672,64,1.0
18,688,1,0.98828125
18,688,2,1.0
18,688,4,1.0
18,688,64,1.0
18,704,1,0.98828125
18,704,2,1.0
18,704,4,1.0
18,704,64,1.0
18,720,1,1.0
18,720,2,1.0
18,720,4,1.0
18,720,64,1.0
18,736,1,0.99609375
18,736,2,1.0
18,736,4,1.0
18,736,64,1.0
18,752,1,0.9921875
18,752,2,1.0
18,752,4,1.0
18,752,64,1.0
18,768,1,0.9921875
18,768,2,1.0
18,768,4,1.0
18,768,64,1.0
18,784,1,0.98828125
18,784,2,1.0
18,784,4,1.0
18,784,64,1.0
18,800,1,0.99609375
18,800,2,1.0
18,800,4,1.0
18,800,64,1.0
18,816,1,1.0
18,816,2,1.0
18,816,4,1.0
18,816,64,1.0
18,832,1,0.99609375
18,832,2,1.0
18,832,4,1.0
18,832,64,1.0
18,848,1,1.0
18,848,2,1.0
18,848,4,1.0
18,848,64,1.0
18,864,1,1.0
18,864,2,1.0
18,864,4,1.0
18,864,64,1.0
18,880,1,1.0
18,880,2,1.0
18,880,4,1.0
18,880,64,1.0
18,896,1,1.0
18,896,2,1.0
18,896,4,1.0
18,896,64,1.0
18,912,1,1.0
18,912,2,1.0
18,912,4,1.0
18,912,64,1.0
18,928,1,1.0
18,928,2,1.0
18,928,4,1.0
18,928,64,1.0
18,944,1,1.0
18,944,2,1.0
18,944,4,1.0
18,944,64,1.0
18,960,1,1.0
18,960,2,1.0
18,960,4,1.0
18,960,64,1.0
18,976,1,1.0
18,976,2,1.0
18,976,4,1.0
18,976,64,1.0
18,992,1,1.0
18,992,2,1.0
18,992,4,1.0
18,992,64,1.0
18,1008,1,1.0
18,1008,2,1.0
18,1008,4,1.0
18,1008,64,1.0
18,1024,1,1.0
18,1024,2,1.0
18,1024,4,1.0
18,1024,64,1.0
19,16,1,0.0
19,16,2,0.0
19,16,4,0.0
19,16,64,0.0
19,32,1,0.0
19,32,2,0.0
19,32,4,0.0
19,32,64,0.0
19,48,1,0.0
19,48,2,0.0
19,48,4,0.0
19,48,64,0.00390625
19,64,1,0.0
19,64,2,0.0
19,64,4,0.0
19,64,64,0.0859375
19,80,1,0.0
19,80,2,0.0
19,80,4,0.03125
19,80,64,0.30078125
19,96,1,0.0
19,96,2,0.0
19,96,4,0.15625
19,96,64,0.5234375
19,112,1,0.0
19,112,2,0.00390625
19,112,4,0.40625
19,112,64,0.78515625
19,128,1,0.0
19,128,2,0.03125
19,128,4,0.5859375
19,128,64,0.9140625
19,144,1,0.0
19,144,2,0.1171875
19,144,4,0.7109375
19,144,64,0.93359375
19,160,1,0.0
19,160,2,0.171875
19,160,4,0.8671875
19,160,64,0.97265625
19,176,1,0.0078125
19,176,2,0.3359375
19,176,4,0.92578125
19,176,64,0.9921875
19,192,1,0.015625
19,192,2,0.45703125
19,192,4,0.95703125
19,192,64,0.99609375
19,208,1,0.01953125
19,208,2,0.59375
19,208,4,0.96484375
19,208,64,0.99609375
19,224,1,0.01953125
19,224,2,0.75390625
19,224,4,0.9921875
19,224,64,1.0
19,240,1,0.03125
19,240,2,0.796875
19,240,4,0.99609375
19,240,64,1.0
19,256,1,0.0703125
19,256,2,0.91015625
19,256,4,0.9921875
19,256,64,1.0
19,272,1,0.0859375
19,272,2,0.8984375
19,272,4,1.0
19,272,64,1.0
19,288,1,0.1640625
19,288,2,0.9609375
19,288,4,1.0
19,288,64,1.0
19,304,1,0.16796875
19,304,2,0.98046875
19,304,4,1.0
19,304,64,1.0
19,320,1,0.25390625
19,320,2,0.98046875
19,320,4,1.0
19,320,64,1.0
19,336,1,0.2890625
19,336,2,0.9921875
19,336,4,1.0
19,336,64,1.0
19,352,1,0.35546875
19,352,2,1.0
19,352,4,1.0
19,352,64,1.0
19,368,1,0.40234375
19,368,2,1.0
19,368,4,1.0
19,368,64,1.0
19,384,1,0.4921875
19,384,2,1.0
19,384,4,0.99609375
19,384,64,1.0
19,400,1,0.53515625
19,400,2,1.0
19,400,4,1.0
19,400,64,1.0
19,416,1,0.61328125
19,416,2,0.99609375
19,416,4,1.0
19,416,64,1.0
19,432,1,0.67578125
19,432,2,0.99609375
19,432,4,1.0
19,432,64,1.0
19,448,1,0.73046875
19,448,2,0.99609375
19,448,4,1.0
19,448,64,1.0
19,464,1,0.7734375
19,464,2,1.0
19,464,4,1.0
19,464,64,1.0
19,480,1,0.79296875
19,480,2,1.0
19,480,4,1.0
19,480,64,1.0
19,496,1,0.83203125
19,496,2,1.0
19,496,4,1.0
19,496,64,1.0
19,512,1,0.83984375
19,512,2,1.0
19,512,4,1.0
19,512,64,1.0
19,528,1,0.8984375
19,528,2,1.0
19,528,4,1.0
19,528,64,1.0
19,544,1,0.890625
19,544,2,0.99609375
19,544,4,1.0
19,544,64,1.0
19,560,1,0.9296875
19,560,2,1.0
19,560,4,1.0
19,560,64,1.0
19,576,1,0.94921875
19,576,2,1.0
19,576,4,1.0
19,576,64,1.0
19,592,1,0.921875
19,592,2,1.0
19,592,4,1.0
19,592,64,1.0
19,608,1,0.94921875
19,608,2,1.0
19,608,4,1.0
19,608,64,1.0
19,624,1,0.98046875
19,624,2,1.0
19,624,4,1.0
19,624,64,1.0
19,640,1,0.9765625
19,640,2,1.0
19,640,4,1.0
19,640,64,1.0
19,656,1,0.95703125
19,656,2,1.0
19,656,4,1.0
19,656,64,1.0
19,672,1,0.98046875
19,672,2,1.0
19,672,4,1.0
19,672,64,1.0
19,688,1,0.98828125
19,688,2,1.0
19,688,4,1.0
19,688,64,1.0
19,704,1,0.99609375
19,704,2,1.0
19,704,4,1.0
19,704,64,1.0
19,720,1,0.9921875
19,720,2,1.0
19,720,4,1.0
19,720,64,1.0
19,736,1,0.984375
19,736,2,1.0
19,736,4,1.0
19,736,64,1.0
19,752,1,0.99609375
19,752,2,1.0
19,752,4,1.0
19,752,64,1.0
19,768,1,1.0
19,768,2,1.0
19,768,4,1.0
19,768,64,1.0
19,784,1,0.9921875
19,784,2,1.0
19,784,4,1.0
19,784,64,1.0
19,800,1,0.99609375
19,800,2,1.0
19,800,4,1.0
19,800,64,1.0
19,816,1,1.0
19,816,2,1.0
19,816,4,1.0
19,816,64,1.0
19,832,1,1.0
19,832,2,1.0
19,832,4,1.0
19,832,64,1.0
19,848,1,1.0
19,848,2,1.0
19,848,4,1.0
19,848,64,1.0
19,864,1,1.0
19,864,2,1.0
19,864,4,1.0
19,864,64,1.0
19,880,1,1.0
19,880,2,1.0
19,880,4,1.0
19,880,64,1.0
19,896,1,1.0
19,896,2,1.0
19,896,4,1.0
19,896,64,1.0
19,912,1,1.0
19,912,2,1.0
19,912,4,1.0
19,912,64,1.0
19,928,1,1.0
19,928,2,1.0
19,928,4,1.0
19,928,64,1.0
19,944,1,1.0
19,944,2,1.0
19,944,4,1.0
19,944,64,1.0
19,960,1,1.0
19,960,2,1.0
19,960,4,1.0
19,960,64,1.0
19,976,1,1.0
19,976,2,1.0
19,976,4,1.0
19,976,64,1.0
19,992,1,1.0
19,992,2,1.0
19,992,4,1.0
19,992,64,1.0
19,1008,1,0.99609375
19,1008,2,1.0
19,1008,4,1.0
19,1008,64,1.0
19,1024,1,1.0
19,1024,2,1.0
19,1024,4,1.0
19,1024,64,1.0
20,16,1,0.0
20,16,2,0.0
20,16,4,0.0
20,16,64,0.0
20,32,1,0.0
20,32,2,0.0
20,32,4,0.0
20,32,64,0.0
20,48,1,0.0
20,48,2,0.0
20,48,4,0.0
20,48,64,0.0078125
20,64,1,0.0
20,64,2,0.0
20,64,4,0.0
20,64,64,0.01171875
20,80,1,0.0
20,80,2,0.0
20,80,4,0.015625
20,80,64,0.22265625
20,96,1,0.0
20,96,2,0.0
20,96,4,0.06640625
20,96,64,0.5
20,112,1,0.0
20,112,2,0.00390625
20,112,4,0.22265625
20,112,64,0.7109375
20,128,1,0.0
20,128,2,0.01953125
20,128,4,0.49609375
20,128,64,0.84765625
20,144,1,0.0
20,144,2,0.05078125
20,144,4,0.6875
20,144,64,0.9453125
20,160,1,0.0
20,160,2,0.1015625
20,160,4,0.78125
20,160,64,0.9375
20,176,1,0.0
20,176,2,0.16015625
20,176,4,0.8359375
20,176,64,0.96875
20,192,1,0.0
20,192,2,0.32421875
20,192,4,0.921875
20,192,64,0.98046875
20,208,1,0.015625
20,208,2,0.453125
20,208,4,0.95703125
20,208,64,0.984375
20,224,1,0.01171875
20,224,2,0.55859375
20,224,4,0.9765625
20,224,64,0.99609375
20,240,1,0.015625
20,240,2,0.68359375
20,240,4,0.9921875
20,240,64,0.99609375
20,256,1,0.0390625
20,256,2,0.79296875
20,256,4,0.99609375
20,256,64,1.0
20,272,1,0.06640625
20,272,2,0.796875
20,272,4,0.99609375
20,272,64,1.0
20,288,1,0.0703125
20,288,2,0.90234375
20,288,4,1.0
20,288,64,1.0
20,304,1,0.12890625
20,304,2,0.8984375
20,304,4,1.0
20,304,64,0.99609375
20,320,1,0.1875
20,320,2,0.94140625
20,320,4,0.99609375
20,320,64,1.0
20,336,1,0.25
20,336,2,0.9609375
20,336,4,1.0
20,336,64,1.0
20,352,1,0.27734375
20,352,2,0.98046875
20,352,4,1.0
20,352,64,1.0
20,368,1,0.328125
20,368,2,0.9921875
20,368,4,1.0
20,368,64,1.0
20,384,1,0.41015625
20,384,2,0.98828125
20,384,4,1.0
20,384,64,1.0
20,400,1,0.37109375
20,400,2,0.99609375
20,400,4,1.0
20,400,64,1.0
20,416,1,0.54296875
20,416,2,0.99609375
20,416,4,1.0
20,416,64,1.0
20,432,1,0.5703125
20,432,2,1.0
20,432,4,1.0
20,432,64,1.0
20,448,1,0.63671875
20,448,2,0.99609375
20,448,4,1.0
20,448,64,1.0
20,464,1,0.71875
20,464,2,1.0
20,464,4,1.0
20,464,64,1.0
20,480,1,0.671875
20,480,2,1.0
20,480,4,1.0
20,480,64,1.0
20,496,1,0.75
20,496,2,1.0
20,496,4,1.0
20,496,64,1.0
20,512,1,0.78515625
20,512,2,1.0
20,512,4,1.0
20,512,64,1.0
20,528,1,0.84375
20,528,2,1.0
20,528,4,1.0
20,528,64,1.0
20,544,1,0.82421875
20,544,2,1.0
20,544,4,1.0
20,544,64,1.0
20,560,1,0.87109375
20,560,2,1.0
20,560,4,1.0
20,560,64,1.0
20,576,1,0.8984375
20,576,2,1.0
20,576,4,1.0
20,576,64,1.0
20,592,1,0.87109375
20,592,2,1.0
20,592,4,1.0
20,592,64,1.0
20,608,1,0.93359375
20,608,2,1.0
20,608,4,1.0
20,608,64,1.0
20,624,1,0.9296875
20,624,2,1.0
20,624,4,1.0
20,624,64,1.0
20,640,1,0.9375
20,640,2,1.0
20,640,4,1.0
20,640,64,1.0
20,656,1,0.953125
20,656,2,1.0
20,656,4,1.0
20,656,64,1.0
20,672,1,0.9609375
20,672,2,1.0
20,672,4,1.0
20,672,64,1.0
20,688,1,0.9765625
20,688,2,1.0
20,688,4,1.0
20,688,64,1.0
20,704,1,0.98046875
20,704,2,1.0
20,704,4,1.0
20,704,64,1.0
20,720,1,0.98828125
20,720,2,1.0
20,720,4,1.0
20,720,64,1.0
20,736,1,0.96875
20,736,2,1.0
20,736,4,1.0
20,736,64,1.0
20,752,1,0.98828125
20,752,2,1.0
20,752,4,1.0
20,752,64,1.0
20,768,1,0.984375
20,768,2,1.0
20,768,4,1.0
20,768,64,1.0
20,784,1,0.98828125
20,784,2,1.0
20,784,4,1.0
20,784,64,1.0
20,800,1,1.0
20,800,2,1.0
20,800,4,1.0
20,800,64,1.0
20,816,1,0.9921875
20,816,2,1.0
20,816,4,1.0
20,816,64,1.0
20,832,1,1.0
20,832,2,1.0
20,832,4,1.0
20,832,64,1.0
20,848,1,0.9921875
20,848,2,1.0
20,848,4,1.0
20,848,64,1.0
20,864,1,0.98828125
20,864,2,1.0
20,864,4,1.0
20,864,64,1.0
20,880,1,0.984375
20,880,2,1.0
20,880,4,1.0
20,880,64,1.0
20,896,1,1.0
20,896,2,1.0
20,896,4,1.0
20,896,64,1.0
20,912,1,1.0
20,912,2,1.0
20,912,4,1.0
20,912,64,1.0
20,928,1,1.0
20,928,2,1.0
20,928,4,1.0
20,928,64,1.0
20,944,1,1.0
20,944,2,1.0
20,944,4,1.0
20,944,64,1.0
20,960,1,0.99609375
20,960,2,1.0
20,960,4,1.0
20,960,64,1.0
20,976,1,1.0
20,976,2,1.0
20,976,4,1.0
20,976,64,1.0
20,992,1,1.0
20,992,2,1.0
20,992,4,1.0
20,992,64,1.0
20,1008,1,1.0
20,1008,2,1.0
20,1008,4,1.0
20,1008,64,1.0
20,1024,1,1.0
20,1024,2,1.0
20,1024,4,1.0
20,1024,64,1.0
21,16,1,0.0
21,16,2,0.0
21,16,4,0.0
21,16,64,0.0
21,32,1,0.0
21,32,2,0.0
21,32,4,0.0
21,32,64,0.0
21,48,1,0.0
21,48,2,0.0
21,48,4,0.0
21,48,64,0.0
21,64,1,0.0
21,64,2,0.0
21,64,4,0.0
21,64,64,0.03515625
21,80,1,0.0
21,80,2,0.0
21,80,4,0.01171875
21,80,64,0.2109375
21,96,1,0.0
21,96,2,0.0
21,96,4,0.0703125
21,96,64,0.40234375
21,112,1,0.0
21,112,2,0.0
21,112,4,0.203125
21,112,64,0.65625
21,128,1,0.0
21,128,2,0.0078125
21,128,4,0.41796875
21,128,64,0.78125
21,144,1,0.0
21,144,2,0.03125
21,144,4,0.65625
21,144,64,0.91015625
21,160,1,0.0
21,160,2,0.09765625
21,160,4,0.74609375
21,160,64,0.95703125
21,176,1,0.0
21,176,2,0.1875
21,176,4,0.8359375
21,176,64,0.94921875
21,192,1,0.0
21,192,2,0.22265625
21,192,4,0.95703125
21,192,64,0.984375
21,208,1,0.0078125
21,208,2,0.390625
21,208,4,0.9453125
21,208,64,1.0
21,224,1,0.0
21,224,2,0.5234375
21,224,4,0.96484375
21,224,64,0.99609375
21,240,1,0.01171875
21,240,2,0.546875
21,240,4,0.97265625
21,240,64,1.0
21,256,1,0.01171875
21,256,2,0.6640625
21,256,4,0.98046875
21,256,64,0.99609375
21,272,1,0.03125
21,272,2,0.828125
21,272,4,0.9921875
21,272,64,1.0
21,288,1,0.06640625
21,288,2,0.87890625
21,288,4,1.0
21,288,64,1.0
21,304,1,0.1171875
21,304,2,0.94140625
21,304,4,0.99609375
21,304,64,1.0
21,320,1,0.13671875
21,320,2,0.9296875
21,320,4,0.99609375
21,320,64,1.0
21,336,1,0.20703125
21,336,2,0.984375
21,336,4,1.0
21,336,64,1.0
21,352,1,0.19140625
21,352,2,0.96875
21,352,4,1.0
21,352,64,1.0
21,368,1,0.23828125
21,368,2,0.97265625
21,368,4,0.99609375
21,368,64,1.0
21,384,1,0.30859375
21,384,2,0.984375
21,384,4,1.0
21,384,64,1.0
21,400,1,0.359375
21,400,2,0.99609375
21,400,4,1.0
21,400,64,1.0
21,416,1,0.43359375
21,416,2,0.99609375
21,416,4,1.0
21,416,64,1.0
21,432,1,0.50390625
21,432,2,0.99609375
21,432,4,1.0
21,432,64,1.0
21,448,1,0.52734375
21,448,2,1.0
21,448,4,1.0
21,448,64,1.0
21,464,1,0.60546875
21,464,2,1.0
21,464,4,1.0
21,464,64,1.0
21,480,1,0.6171875
21,480,2,0.99609375
21,480,4,1.0
21,480,64,1.0
21,496,1,0.68359375
21,496,2,1.0
21,496,4,1.0
21,496,64,1.0
21,512,1,0.74609375
21,512,2,1.0
21,512,4,1.0
21,512,64,1.0
21,528,1,0.78125
21,528,2,1.0
21,528,4,1.0
21,528,64,1.0
21,544,1,0.81640625
21,544,2,1.0
21,544,4,1.0
21,544,64,1.0
21,560,1,0.8671875
21,560,2,1.0
21,560,4,1.0
21,560,64,1.0
21,576,1,0.81640625
21,576,2,1.0
21,576,4,1.0
21,576,64,1.0
21,592,1,0.8671875
21,592,2,1.0
21,592,4,1.0
21,592,64,1.0
21,608,1,0.88671875
21,608,2,1.0
21,608,4,1.0
21,608,64,1.0
21,624,1,0.91015625
21,624,2,1.0
21,624,4,1.0
21,624,64,1.0
21,640,1,0.94140625
21,640,2,1.0
21,640,4,1.0
21,640,64,1.0
21,656,1,0.9296875
21,656,2,1.0
21,656,4,1.0
21,656,64,1.0
21,672,1,0.9453125
21,672,2,1.0
21,672,4,1.0
21,672,64,1.0
21,688,1,0.91796875
21,688,2,1.0
21,688,4,1.0
21,688,64,1.0
21,704,1,0.9609375
21,704,2,1.0
21,704,4,1.0
21,704,64,1.0
21,720,1,0.96875
21,720,2,1.0
21,720,4,1.0
21,720,64,1.0
21,736,1,0.97265625
21,736,2,1.0
21,736,4,1.0
21,736,64,1.0
21,752,1,0.9765625
21,752,2,1.0
21,752,4,1.0
21,752,64,1.0
21,768,1,0.984375
21,768,2,1.0
21,768,4,1.0
21,768,64,1.0
21,784,1,0.98046875
21,784,2,1.0
21,784,4,1.0
21,784,64,1.0
21,800,1,0.97265625
21,800,2,1.0
21,800,4,1.0
21,800,64,1.0
21,816,1,0.98828125
21,816,2,1.0
21,816,4,1.0
21,816,64,1.0
21,832,1,0.99609375
21,832,2,1.0
21,832,4,1.0
21,832,64,1.0
21,848,1,1.0
21,848,2,1.0
21,848,4,1.0
21,848,64,1.0
21,864,1,0.9921875
21,864,2,1.0
21,864,4,1.0
21,864,64,1.0
21,880,1,0.99609375
21,880,2,1.0
21,880,4,1.0
21,880,64,1.0
21,896,1,0.9921875
21,896,2,1.0
21,896,4,1.0
21,896,64,1.0
21,912,1,0.9921875
21,912,2,1.0
21,912,4,1.0
21,912,64,1.0
21,928,1,0.9921875
21,928,2,1.0
21,928,4,1.0
21,928,64,1.0
21,944,1,0.99609375
21,944,2,1.0
21,944,4,1.0
21,944,64,1.0
21,960,1,0.99609375
21,960,2,1.0
21,960,4,1.0
21,960,64,1.0
21,976,1,1.0
21,976,2,1.0
21,976,4,1.0
21,976,64,1.0
21,992,1,1.0
21,992,2,1.0
21,992,4,1.0
21,992,64,1.0
21,1008,1,1.0
21,1008,2,1.0
21,1008,4,1.0
21,1008,64,1.0
21,1024,1,1.0
21,1024,2,1.0
21,1024,4,1.0
21,1024,64,1.0
22,16,1,0.0
22,16,2,0.0
22,16,4,0.0
22,16,64,0.0
22,32,1,0.0
22,32,2,0.0
22,32,4,0.0
22,32,64,0.0
22,48,1,0.0
22,48,2,0.0
22,48,4,0.0
22,48,64,0.0
22,64,1,0.0
22,64,2,0.0
22,64,4,0.0
22,64,64,0.015625
22,80,1,0.0
22,80,2,0.0
22,80,4,0.0
22,80,64,0.12890625
22,96,1,0.0
22,96,2,0.0
22,96,4,0.03125
22,96,64,0.3515625
22,112,1,0.0
22,112,2,0.00390625
22,112,4,0.13671875
22,112,64,0.5703125
22,128,1,0.0
22,128,2,0.00390625
22,128,4,0.30078125
22,128,64,0.78515625
22,144,1,0.0
22,144,2,0.01953125
22,144,4,0.5078125
22,144,64,0.890625
22,160,1,0.0
22,160,2,0.0390625
22,160,4,0.6953125
22,160,64,0.9453125
22,176,1,0.0
22,176,2,0.09765625
22,176,4,0.7734375
22,176,64,0.96484375
22,192,1,0.0
22,192,2,0.15234375
22,192,4,0.890625
22,192,64,0.9765625
22,208,1,0.0
22,208,2,0.24609375
22,208,4,0.9296875
22,208,64,0.9921875
22,224,1,0.0
22,224,2,0.3359375
