n,eta,factor,threshold,max_steps,k,d,acc
4096,0.0126984128728508,0.7142857313156128,False,2,1.0,6.0,0.015842013888888888
4096,0.0126984128728508,0.7142857313156128,False,3,1.0,6.0,0.015051463293650794
4096,0.0126984128728508,0.8571429252624512,False,2,1.0,7.0,0.030288938492063492
4096,0.0126984128728508,0.8571429252624512,False,3,1.0,7.0,0.030242435515873016
4096,0.0126984128728508,1.0,False,2,1.0,9.0,0.12309337797619048
4096,0.0126984128728508,1.0,False,3,1.0,9.0,0.12546502976190477
4096,0.0126984128728508,1.1428571939468384,False,2,1.0,10.0,0.24703931051587302
4096,0.0126984128728508,1.1428571939468384,False,3,1.0,10.0,0.2453342013888889
4096,0.0126984128728508,1.2857143878936768,False,2,1.0,11.0,0.43178013392857145
4096,0.0126984128728508,1.2857143878936768,False,3,1.0,11.0,0.43136160714285715
4096,0.0126984128728508,1.4285714626312256,False,2,1.0,13.0,0.7849547371031746
4096,0.0126984128728508,1.4285714626312256,False,3,1.0,13.0,0.7870628720238095
4096,0.0126984128728508,1.571428656578064,False,2,1.0,14.0,0.8840680803571429
4096,0.0126984128728508,1.571428656578064,False,3,1.0,14.0,0.8851841517857143
4096,0.0126984128728508,1.7142858505249023,False,2,1.0,15.0,0.9386935763888888
4096,0.0126984128728508,1.7142858505249023,False,3,1.0,15.0,0.9403521825396826
4096,0.0126984128728508,1.8571429252624512,False,2,1.0,17.0,0.9851655505952381
4096,0.0126984128728508,1.8571429252624512,False,3,1.0,17.0,0.9846540178571429
4096,0.0126984128728508,2.0,False,2,1.0,18.0,0.9924975198412699
4096,0.0126984128728508,2.0,False,3,1.0,18.0,0.9921099950396826
4096,0.0126984128728508,2.142857313156128,False,2,1.0,19.0,0.9958922371031746
4096,0.0126984128728508,2.142857313156128,False,3,1.0,19.0,0.9961092509920635
4096,0.0126984128728508,2.2857143878936768,False,2,1.0,21.0,0.9989304315476191
4096,0.0126984128728508,2.2857143878936768,False,3,1.0,21.0,0.9989459325396826
4096,0.0126984128728508,2.4285714626312256,False,2,1.0,22.0,0.9994264632936508
4096,0.0126984128728508,2.4285714626312256,False,3,1.0,22.0,0.9994419642857143
4096,0.0126984128728508,2.5714287757873535,False,2,1.0,23.0,0.9997519841269841
4096,0.0126984128728508,2.5714287757873535,False,3,1.0,23.0,0.9996124751984127
4096,0.0126984128728508,2.7142858505249023,False,2,1.0,25.0,0.9999534970238095
4096,0.0126984128728508,2.7142858505249023,False,3,1.0,25.0,0.9999069940476191
4096,0.0126984128728508,2.857142925262451,False,2,1.0,26.0,1.0
4096,0.0126984128728508,2.857142925262451,False,3,1.0,26.0,0.9999844990079365
4096,0.0126984128728508,3.000000238418579,False,2,1.0,27.0,1.0
4096,0.0126984128728508,3.000000238418579,False,3,1.0,27.0,0.999968998015873
4096,0.0126984128728508,3.142857313156128,False,2,1.0,29.0,1.0
4096,0.0126984128728508,3.142857313156128,False,3,1.0,29.0,0.9999844990079365
4096,0.0126984128728508,3.2857143878936768,False,2,1.0,30.0,1.0
4096,0.0126984128728508,3.2857143878936768,False,3,1.0,30.0,1.0
4096,0.0126984128728508,3.4285717010498047,False,2,1.0,31.0,1.0
4096,0.0126984128728508,3.4285717010498047,False,3,1.0,31.0,1.0
4096,0.0126984128728508,3.5714287757873535,False,2,1.0,33.0,1.0
4096,0.0126984128728508,3.5714287757873535,False,3,1.0,33.0,1.0
4096,0.0126984128728508,3.7142858505249023,False,2,1.0,34.0,1.0
4096,0.0126984128728508,3.7142858505249023,False,3,1.0,34.0,1.0
4096,0.0126984128728508,3.857142925262451,False,2,1.0,35.0,1.0
4096,0.0126984128728508,3.857142925262451,False,3,1.0,35.0,1.0
4096,0.0126984128728508,4.0,False,2,1.0,37.0,1.0
4096,0.0126984128728508,4.0,False,3,1.0,37.0,1.0
4096,0.0126984128728508,4.142857551574707,False,2,1.0,38.0,1.0
4096,0.0126984128728508,4.142857551574707,False,3,1.0,38.0,1.0
4096,0.0126984128728508,4.285714626312256,False,2,1.0,39.0,1.0
4096,0.0126984128728508,4.285714626312256,False,3,1.0,39.0,1.0
4096,0.0126984128728508,4.428571701049805,False,2,1.0,41.0,1.0
4096,0.0126984128728508,4.428571701049805,False,3,1.0,41.0,1.0
4096,0.0126984128728508,4.571428298950195,False,2,1.0,42.0,1.0
4096,0.0126984128728508,4.571428298950195,False,3,1.0,42.0,1.0
4096,0.0126984128728508,4.714285373687744,False,2,1.0,43.0,1.0
4096,0.0126984128728508,4.714285373687744,False,3,1.0,43.0,1.0
4096,0.0126984128728508,4.857142448425293,False,2,1.0,45.0,1.0
4096,0.0126984128728508,4.857142448425293,False,3,1.0,45.0,1.0
4096,0.0126984128728508,5.0,False,2,1.0,46.0,1.0
4096,0.0126984128728508,5.0,False,3,1.0,46.0,1.0
4096,0.0126984128728508,5.142857074737549,False,2,1.0,47.0,1.0
4096,0.0126984128728508,5.142857074737549,False,3,1.0,47.0,1.0
4096,0.0126984128728508,5.285714149475098,False,2,1.0,49.0,1.0
4096,0.0126984128728508,5.285714149475098,False,3,1.0,49.0,1.0
4096,0.0126984128728508,5.4285712242126465,False,2,1.0,50.0,1.0
4096,0.0126984128728508,5.4285712242126465,False,3,1.0,50.0,1.0
4096,0.0126984128728508,5.571428298950195,False,2,1.0,51.0,1.0
4096,0.0126984128728508,5.571428298950195,False,3,1.0,51.0,1.0
4096,0.0126984128728508,5.714285373687744,False,2,1.0,53.0,1.0
4096,0.0126984128728508,5.714285373687744,False,3,1.0,53.0,1.0
4096,0.0126984128728508,5.857142925262451,False,2,1.0,54.0,1.0
4096,0.0126984128728508,5.857142925262451,False,3,1.0,54.0,1.0
4096,0.0126984128728508,6.0,False,2,1.0,55.0,1.0
4096,0.0126984128728508,6.0,False,3,1.0,55.0,1.0
4096,0.0126984128728508,6.142857074737549,False,2,1.0,57.0,1.0
4096,0.0126984128728508,6.142857074737549,False,3,1.0,57.0,1.0
4096,0.0126984128728508,6.285714149475098,False,2,1.0,58.0,1.0
4096,0.0126984128728508,6.285714149475098,False,3,1.0,58.0,1.0
4096,0.0126984128728508,6.4285712242126465,False,2,1.0,59.0,1.0
4096,0.0126984128728508,6.4285712242126465,False,3,1.0,59.0,1.0
4096,0.0126984128728508,6.571428298950195,False,2,1.0,61.0,1.0
4096,0.0126984128728508,6.571428298950195,False,3,1.0,61.0,1.0
4096,0.0126984128728508,6.714285850524902,False,2,1.0,62.0,1.0
4096,0.0126984128728508,6.714285850524902,False,3,1.0,62.0,1.0
4096,0.0126984128728508,6.857142925262451,False,2,1.0,63.0,1.0
4096,0.0126984128728508,6.857142925262451,False,3,1.0,63.0,1.0
4096,0.0126984128728508,7.0,False,2,1.0,65.0,1.0
4096,0.0126984128728508,7.0,False,3,1.0,65.0,1.0
4096,0.0126984128728508,7.142857074737549,False,2,1.0,66.0,1.0
4096,0.0126984128728508,7.142857074737549,False,3,1.0,66.0,1.0
4096,0.0126984128728508,7.285714149475098,False,2,1.0,67.0,1.0
4096,0.0126984128728508,7.285714149475098,False,3,1.0,67.0,1.0
4096,0.0126984128728508,7.4285712242126465,False,2,1.0,69.0,1.0
4096,0.0126984128728508,7.4285712242126465,False,3,1.0,69.0,1.0
4096,0.0126984128728508,7.571428298950195,False,2,1.0,70.0,1.0
4096,0.0126984128728508,7.571428298950195,False,3,1.0,70.0,1.0
4096,0.0126984128728508,7.714285850524902,False,2,1.0,71.0,1.0
4096,0.0126984128728508,7.714285850524902,False,3,1.0,71.0,1.0
4096,0.0126984128728508,7.857142925262451,False,2,1.0,73.0,1.0
4096,0.0126984128728508,7.857142925262451,False,3,1.0,73.0,1.0
4096,0.0126984128728508,8.0,False,2,1.0,74.0,1.0
4096,0.0126984128728508,8.0,False,3,1.0,74.0,1.0
4096,0.0126984128728508,8.142857551574707,False,2,1.0,75.0,1.0
4096,0.0126984128728508,8.142857551574707,False,3,1.0,75.0,1.0
4096,0.0126984128728508,8.285714149475098,False,2,1.0,77.0,1.0
4096,0.0126984128728508,8.285714149475098,False,3,1.0,77.0,1.0
4096,0.0126984128728508,8.428571701049805,False,2,1.0,78.0,1.0
4096,0.0126984128728508,8.428571701049805,False,3,1.0,78.0,1.0
4096,0.0126984128728508,8.571428298950195,False,2,1.0,79.0,1.0
4096,0.0126984128728508,8.571428298950195,False,3,1.0,79.0,1.0
4096,0.0126984128728508,8.714285850524902,False,2,1.0,81.0,1.0
4096,0.0126984128728508,8.714285850524902,False,3,1.0,81.0,1.0
4096,0.0126984128728508,8.857142448425293,False,2,1.0,82.0,1.0
4096,0.0126984128728508,8.857142448425293,False,3,1.0,82.0,1.0
4096,0.0126984128728508,9.0,False,2,1.0,83.0,1.0
4096,0.0126984128728508,9.0,False,3,1.0,83.0,1.0
4096,0.0190476197749376,0.0,False,2,1.0,1.0,0.0005037822420634921
4096,0.0190476197749376,0.0,False,3,1.0,1.0,0.0004417782738095238
4096,0.0190476197749376,0.1428571492433548,False,2,1.0,1.0,0.0005037822420634921
4096,0.0190476197749376,0.1428571492433548,False,3,1.0,1.0,0.0004417782738095238
4096,0.0190476197749376,0.2857142984867096,False,2,1.0,2.0,0.0012865823412698413
4096,0.0190476197749376,0.2857142984867096,False,3,1.0,2.0,0.0012555803571428572
4096,0.0190476197749376,0.4285714626312256,False,2,1.0,3.0,0.0018756200396825397
4096,0.0190476197749376,0.4285714626312256,False,3,1.0,3.0,0.0020151289682539685
4096,0.0190476197749376,0.5714285969734192,False,2,1.0,5.0,0.007688492063492063
4096,0.0190476197749376,0.5714285969734192,False,3,1.0,5.0,0.007610987103174603
4096,0.0190476197749376,0.7142857313156128,False,2,1.0,6.0,0.015842013888888888
4096,0.0190476197749376,0.7142857313156128,False,3,1.0,6.0,0.015051463293650794
4096,0.0190476197749376,0.8571429252624512,False,2,1.0,7.0,0.030288938492063492
4096,0.0190476197749376,0.8571429252624512,False,3,1.0,7.0,0.030242435515873016
4096,0.0190476197749376,1.0,False,2,1.0,9.0,0.12309337797619048
4096,0.0190476197749376,1.0,False,3,1.0,9.0,0.12546502976190477
4096,0.0190476197749376,1.1428571939468384,False,2,1.0,10.0,0.24703931051587302
4096,0.0190476197749376,1.1428571939468384,False,3,1.0,10.0,0.2453342013888889
4096,0.0190476197749376,1.2857143878936768,False,2,1.0,11.0,0.43178013392857145
4096,0.0190476197749376,1.2857143878936768,False,3,1.0,11.0,0.43136160714285715
4096,0.0190476197749376,1.4285714626312256,False,2,1.0,13.0,0.7849547371031746
4096,0.0190476197749376,1.4285714626312256,False,3,1.0,13.0,0.7870628720238095
4096,0.0190476197749376,1.571428656578064,False,2,1.0,14.0,0.8840680803571429
4096,0.0190476197749376,1.571428656578064,False,3,1.0,14.0,0.8851841517857143
4096,0.0190476197749376,1.7142858505249023,False,2,1.0,15.0,0.9386935763888888
4096,0.0190476197749376,1.7142858505249023,False,3,1.0,15.0,0.9403521825396826
4096,0.0190476197749376,1.8571429252624512,False,2,1.0,17.0,0.9851655505952381
4096,0.0190476197749376,1.8571429252624512,False,3,1.0,17.0,0.9846540178571429
4096,0.0190476197749376,2.0,False,2,1.0,18.0,0.9924975198412699
4096,0.0190476197749376,2.0,False,3,1.0,18.0,0.9921099950396826
4096,0.0190476197749376,2.142857313156128,False,2,1.0,19.0,0.9958922371031746
4096,0.0190476197749376,2.142857313156128,False,3,1.0,19.0,0.9961092509920635
4096,0.0190476197749376,2.2857143878936768,False,2,1.0,21.0,0.9989304315476191
4096,0.0190476197749376,2.2857143878936768,False,3,1.0,21.0,0.9989459325396826
4096,0.0190476197749376,2.4285714626312256,False,2,1.0,22.0,0.9994264632936508
4096,0.0190476197749376,2.4285714626312256,False,3,1.0,22.0,0.9994419642857143
4096,0.0190476197749376,2.5714287757873535,False,2,1.0,23.0,0.9997519841269841
4096,0.0190476197749376,2.5714287757873535,False,3,1.0,23.0,0.9996124751984127
4096,0.0190476197749376,2.7142858505249023,False,2,1.0,25.0,0.9999534970238095
4096,0.0190476197749376,2.7142858505249023,False,3,1.0,25.0,0.9999069940476191
4096,0.0190476197749376,2.857142925262451,False,2,1.0,26.0,1.0
4096,0.0190476197749376,2.857142925262451,False,3,1.0,26.0,0.9999844990079365
4096,0.0190476197749376,3.000000238418579,False,2,1.0,27.0,1.0
4096,0.0190476197749376,3.000000238418579,False,3,1.0,27.0,0.999968998015873
4096,0.0190476197749376,3.142857313156128,False,2,1.0,29.0,1.0
4096,0.0190476197749376,3.142857313156128,False,3,1.0,29.0,0.9999844990079365
4096,0.0190476197749376,3.2857143878936768,False,2,1.0,30.0,1.0
4096,0.0190476197749376,3.2857143878936768,False,3,1.0,30.0,1.0
4096,0.0190476197749376,3.4285717010498047,False,2,1.0,31.0,1.0
4096,0.0190476197749376,3.4285717010498047,False,3,1.0,31.0,1.0
4096,0.0190476197749376,3.5714287757873535,False,2,1.0,33.0,1.0
4096,0.0190476197749376,3.5714287757873535,False,3,1.0,33.0,1.0
4096,0.0190476197749376,3.7142858505249023,False,2,1.0,34.0,1.0
4096,0.0190476197749376,3.7142858505249023,False,3,1.0,34.0,1.0
4096,0.0190476197749376,3.857142925262451,False,2,1.0,35.0,1.0
4096,0.0190476197749376,3.857142925262451,False,3,1.0,35.0,1.0
4096,0.0190476197749376,4.0,False,2,1.0,37.0,1.0
4096,0.0190476197749376,4.0,False,3,1.0,37.0,1.0
4096,0.0190476197749376,4.142857551574707,False,2,1.0,38.0,1.0
4096,0.0190476197749376,4.142857551574707,False,3,1.0,38.0,1.0
4096,0.0190476197749376,4.285714626312256,False,2,1.0,39.0,1.0
4096,0.0190476197749376,4.285714626312256,False,3,1.0,39.0,1.0
4096,0.0190476197749376,4.428571701049805,False,2,1.0,41.0,1.0
4096,0.0190476197749376,4.428571701049805,False,3,1.0,41.0,1.0
4096,0.0190476197749376,4.571428298950195,False,2,1.0,42.0,1.0
4096,0.0190476197749376,4.571428298950195,False,3,1.0,42.0,1.0
4096,0.0190476197749376,4.714285373687744,False,2,1.0,43.0,1.0
4096,0.0190476197749376,4.714285373687744,False,3,1.0,43.0,1.0
4096,0.0190476197749376,4.857142448425293,False,2,1.0,45.0,1.0
4096,0.0190476197749376,4.857142448425293,False,3,1.0,45.0,1.0
4096,0.0190476197749376,5.0,False,2,1.0,46.0,1.0
4096,0.0190476197749376,5.0,False,3,1.0,46.0,1.0
4096,0.0190476197749376,5.142857074737549,False,2,1.0,47.0,1.0
4096,0.0190476197749376,5.142857074737549,False,3,1.0,47.0,1.0
4096,0.0190476197749376,5.285714149475098,False,2,1.0,49.0,1.0
4096,0.0190476197749376,5.285714149475098,False,3,1.0,49.0,1.0
4096,0.0190476197749376,5.4285712242126465,False,2,1.0,50.0,1.0
4096,0.0190476197749376,5.4285712242126465,False,3,1.0,50.0,1.0
4096,0.0190476197749376,5.571428298950195,False,2,1.0,51.0,1.0
4096,0.0190476197749376,5.571428298950195,False,3,1.0,51.0,1.0
4096,0.0190476197749376,5.714285373687744,False,2,1.0,53.0,1.0
4096,0.0190476197749376,5.714285373687744,False,3,1.0,53.0,1.0
4096,0.0190476197749376,5.857142925262451,False,2,1.0,54.0,1.0
4096,0.0190476197749376,5.857142925262451,False,3,1.0,54.0,1.0
4096,0.0190476197749376,6.0,False,2,1.0,55.0,1.0
4096,0.0190476197749376,6.0,False,3,1.0,55.0,1.0
4096,0.0190476197749376,6.142857074737549,False,2,1.0,57.0,1.0
4096,0.0190476197749376,6.142857074737549,False,3,1.0,57.0,1.0
4096,0.0190476197749376,6.285714149475098,False,2,1.0,58.0,1.0
4096,0.0190476197749376,6.285714149475098,False,3,1.0,58.0,1.0
4096,0.0190476197749376,6.4285712242126465,False,2,1.0,59.0,1.0
4096,0.0190476197749376,6.4285712242126465,False,3,1.0,59.0,1.0
4096,0.0190476197749376,6.571428298950195,False,2,1.0,61.0,1.0
4096,0.0190476197749376,6.571428298950195,False,3,1.0,61.0,1.0
4096,0.0190476197749376,6.714285850524902,False,2,1.0,62.0,1.0
4096,0.0190476197749376,6.714285850524902,False,3,1.0,62.0,1.0
4096,0.0190476197749376,6.857142925262451,False,2,1.0,63.0,1.0
4096,0.0190476197749376,6.857142925262451,False,3,1.0,63.0,1.0
4096,0.0190476197749376,7.0,False,2,1.0,65.0,1.0
4096,0.0190476197749376,7.0,False,3,1.0,65.0,1.0
4096,0.0190476197749376,7.142857074737549,False,2,1.0,66.0,1.0
4096,0.0190476197749376,7.142857074737549,False,3,1.0,66.0,1.0
4096,0.0190476197749376,7.285714149475098,False,2,1.0,67.0,1.0
4096,0.0190476197749376,7.285714149475098,False,3,1.0,67.0,1.0
4096,0.0190476197749376,7.4285712242126465,False,2,1.0,69.0,1.0
4096,0.0190476197749376,7.4285712242126465,False,3,1.0,69.0,1.0
4096,0.0190476197749376,7.571428298950195,False,2,1.0,70.0,1.0
4096,0.0190476197749376,7.571428298950195,False,3,1.0,70.0,1.0
4096,0.0190476197749376,7.714285850524902,False,2,1.0,71.0,1.0
4096,0.0190476197749376,7.714285850524902,False,3,1.0,71.0,1.0
4096,0.0190476197749376,7.857142925262451,False,2,1.0,73.0,1.0
4096,0.0190476197749376,7.857142925262451,False,3,1.0,73.0,1.0
4096,0.0190476197749376,8.0,False,2,1.0,74.0,1.0
4096,0.0190476197749376,8.0,False,3,1.0,74.0,1.0
4096,0.0190476197749376,8.142857551574707,False,2,1.0,75.0,1.0
4096,0.0190476197749376,8.142857551574707,False,3,1.0,75.0,1.0
4096,0.0190476197749376,8.285714149475098,False,2,1.0,77.0,1.0
4096,0.0190476197749376,8.285714149475098,False,3,1.0,77.0,1.0
4096,0.0190476197749376,8.428571701049805,False,2,1.0,78.0,1.0
4096,0.0190476197749376,8.428571701049805,False,3,1.0,78.0,1.0
4096,0.0190476197749376,8.571428298950195,False,2,1.0,79.0,1.0
4096,0.0190476197749376,8.571428298950195,False,3,1.0,79.0,1.0
4096,0.0190476197749376,8.714285850524902,False,2,1.0,81.0,1.0
4096,0.0190476197749376,8.714285850524902,False,3,1.0,81.0,1.0
4096,0.0190476197749376,8.857142448425293,False,2,1.0,82.0,1.0
4096,0.0190476197749376,8.857142448425293,False,3,1.0,82.0,1.0
4096,0.0190476197749376,9.0,False,2,1.0,83.0,1.0
4096,0.0190476197749376,9.0,False,3,1.0,83.0,1.0
4096,0.0253968257457017,0.0,False,2,1.0,1.0,0.0005037822420634921
4096,0.0253968257457017,0.0,False,3,1.0,1.0,0.0004417782738095238
4096,0.0253968257457017,0.1428571492433548,False,2,1.0,1.0,0.0005037822420634921
4096,0.0253968257457017,0.1428571492433548,False,3,1.0,1.0,0.0004417782738095238
4096,0.0253968257457017,0.2857142984867096,False,2,1.0,2.0,0.0012865823412698413
4096,0.0253968257457017,0.2857142984867096,False,3,1.0,2.0,0.0012555803571428572
4096,0.0253968257457017,0.4285714626312256,False,2,1.0,3.0,0.0018756200396825397
4096,0.0253968257457017,0.4285714626312256,False,3,1.0,3.0,0.0020151289682539685
4096,0.0253968257457017,0.5714285969734192,False,2,1.0,5.0,0.007688492063492063
4096,0.0253968257457017,0.5714285969734192,False,3,1.0,5.0,0.007610987103174603
4096,0.0253968257457017,0.7142857313156128,False,2,1.0,6.0,0.015842013888888888
4096,0.0253968257457017,0.7142857313156128,False,3,1.0,6.0,0.015051463293650794
4096,0.0253968257457017,0.8571429252624512,False,2,1.0,7.0,0.030288938492063492
4096,0.0253968257457017,0.8571429252624512,False,3,1.0,7.0,0.030242435515873016
4096,0.0253968257457017,1.0,False,2,1.0,9.0,0.12309337797619048
4096,0.0253968257457017,1.0,False,3,1.0,9.0,0.12546502976190477
4096,0.0253968257457017,1.1428571939468384,False,2,1.0,10.0,0.24703931051587302
4096,0.0253968257457017,1.1428571939468384,False,3,1.0,10.0,0.2453342013888889
4096,0.0253968257457017,1.2857143878936768,False,2,1.0,11.0,0.43178013392857145
4096,0.0253968257457017,1.2857143878936768,False,3,1.0,11.0,0.43136160714285715
4096,0.0253968257457017,1.4285714626312256,False,2,1.0,13.0,0.7849547371031746
4096,0.0253968257457017,1.4285714626312256,False,3,1.0,13.0,0.7870628720238095
4096,0.0253968257457017,1.571428656578064,False,2,1.0,14.0,0.8840680803571429
4096,0.0253968257457017,1.571428656578064,False,3,1.0,14.0,0.8851841517857143
4096,0.0253968257457017,1.7142858505249023,False,2,1.0,15.0,0.9386935763888888
4096,0.0253968257457017,1.7142858505249023,False,3,1.0,15.0,0.9403521825396826
4096,0.0253968257457017,1.8571429252624512,False,2,1.0,17.0,0.9851655505952381
4096,0.0253968257457017,1.8571429252624512,False,3,1.0,17.0,0.9846540178571429
4096,0.0253968257457017,2.0,False,2,1.0,18.0,0.9924975198412699
4096,0.0253968257457017,2.0,False,3,1.0,18.0,0.9921099950396826
4096,0.0253968257457017,2.142857313156128,False,2,1.0,19.0,0.9958922371031746
4096,0.0253968257457017,2.142857313156128,False,3,1.0,19.0,0.9961092509920635
4096,0.0253968257457017,2.2857143878936768,False,2,1.0,21.0,0.9989304315476191
4096,0.0253968257457017,2.2857143878936768,False,3,1.0,21.0,0.9989459325396826
4096,0.0253968257457017,2.4285714626312256,False,2,1.0,22.0,0.9994264632936508
4096,0.0253968257457017,2.4285714626312256,False,3,1.0,22.0,0.9994419642857143
4096,0.0253968257457017,2.5714287757873535,False,2,1.0,23.0,0.9997519841269841
4096,0.0253968257457017,2.5714287757873535,False,3,1.0,23.0,0.9996124751984127
4096,0.0253968257457017,2.7142858505249023,False,2,1.0,25.0,0.9999534970238095
4096,0.0253968257457017,2.7142858505249023,False,3,1.0,25.0,0.9999069940476191
4096,0.0253968257457017,2.857142925262451,False,2,1.0,26.0,1.0
4096,0.0253968257457017,2.857142925262451,False,3,1.0,26.0,0.9999844990079365
4096,0.0253968257457017,3.000000238418579,False,2,1.0,27.0,1.0
4096,0.0253968257457017,3.000000238418579,False,3,1.0,27.0,0.999968998015873
4096,0.0253968257457017,3.142857313156128,False,2,1.0,29.0,1.0
4096,0.0253968257457017,3.142857313156128,False,3,1.0,29.0,0.9999844990079365
4096,0.0253968257457017,3.2857143878936768,False,2,1.0,30.0,1.0
4096,0.0253968257457017,3.2857143878936768,False,3,1.0,30.0,1.0
4096,0.0253968257457017,3.4285717010498047,False,2,1.0,31.0,1.0
4096,0.0253968257457017,3.4285717010498047,False,3,1.0,31.0,1.0
4096,0.0253968257457017,3.5714287757873535,False,2,1.0,33.0,1.0
4096,0.0253968257457017,3.5714287757873535,False,3,1.0,33.0,1.0
4096,0.0253968257457017,3.7142858505249023,False,2,1.0,34.0,1.0
4096,0.0253968257457017,3.7142858505249023,False,3,1.0,34.0,1.0
4096,0.0253968257457017,3.857142925262451,False,2,1.0,35.0,1.0
4096,0.0253968257457017,3.857142925262451,False,3,1.0,35.0,1.0
4096,0.0253968257457017,4.0,False,2,1.0,37.0,1.0
4096,0.0253968257457017,4.0,False,3,1.0,37.0,1.0
4096,0.0253968257457017,4.142857551574707,False,2,1.0,38.0,1.0
4096,0.0253968257457017,4.142857551574707,False,3,1.0,38.0,1.0
4096,0.0253968257457017,4.285714626312256,False,2,1.0,39.0,1.0
4096,0.0253968257457017,4.285714626312256,False,3,1.0,39.0,1.0
4096,0.0253968257457017,4.428571701049805,False,2,1.0,41.0,1.0
4096,0.0253968257457017,4.428571701049805,False,3,1.0,41.0,1.0
4096,0.0253968257457017,4.571428298950195,False,2,1.0,42.0,1.0
4096,0.0253968257457017,4.571428298950195,False,3,1.0,42.0,1.0
4096,0.0253968257457017,4.714285373687744,False,2,1.0,43.0,1.0
4096,0.0253968257457017,4.714285373687744,False,3,1.0,43.0,1.0
4096,0.0253968257457017,4.857142448425293,False,2,1.0,45.0,1.0
4096,0.0253968257457017,4.857142448425293,False,3,1.0,45.0,1.0
4096,0.0253968257457017,5.0,False,2,1.0,46.0,1.0
4096,0.0253968257457017,5.0,False,3,1.0,46.0,1.0
4096,0.0253968257457017,5.142857074737549,False,2,1.0,47.0,1.0
4096,0.0253968257457017,5.142857074737549,False,3,1.0,47.0,1.0
4096,0.0253968257457017,5.285714149475098,False,2,1.0,49.0,1.0
4096,0.0253968257457017,5.285714149475098,False,3,1.0,49.0,1.0
4096,0.0253968257457017,5.4285712242126465,False,2,1.0,50.0,1.0
4096,0.0253968257457017,5.4285712242126465,False,3,1.0,50.0,1.0
4096,0.0253968257457017,5.571428298950195,False,2,1.0,51.0,1.0
4096,0.0253968257457017,5.571428298950195,False,3,1.0,51.0,1.0
4096,0.0253968257457017,5.714285373687744,False,2,1.0,53.0,1.0
4096,0.0253968257457017,5.714285373687744,False,3,1.0,53.0,1.0
4096,0.0253968257457017,5.857142925262451,False,2,1.0,54.0,1.0
4096,0.0253968257457017,5.857142925262451,False,3,1.0,54.0,1.0
4096,0.0253968257457017,6.0,False,2,1.0,55.0,1.0
4096,0.0253968257457017,6.0,False,3,1.0,55.0,1.0
4096,0.0253968257457017,6.142857074737549,False,2,1.0,57.0,1.0
4096,0.0253968257457017,6.142857074737549,False,3,1.0,57.0,1.0
4096,0.0253968257457017,6.285714149475098,False,2,1.0,58.0,1.0
4096,0.0253968257457017,6.285714149475098,False,3,1.0,58.0,1.0
4096,0.0253968257457017,6.4285712242126465,False,2,1.0,59.0,1.0
4096,0.0253968257457017,6.4285712242126465,False,3,1.0,59.0,1.0
4096,0.0253968257457017,6.571428298950195,False,2,1.0,61.0,1.0
4096,0.0253968257457017,6.571428298950195,False,3,1.0,61.0,1.0
4096,0.0253968257457017,6.714285850524902,False,2,1.0,62.0,1.0
4096,0.0253968257457017,6.714285850524902,False,3,1.0,62.0,1.0
4096,0.0253968257457017,6.857142925262451,False,2,1.0,63.0,1.0
4096,0.0253968257457017,6.857142925262451,False,3,1.0,63.0,1.0
4096,0.0253968257457017,7.0,False,2,1.0,65.0,1.0
4096,0.0253968257457017,7.0,False,3,1.0,65.0,1.0
4096,0.0253968257457017,7.142857074737549,False,2,1.0,66.0,1.0
4096,0.0253968257457017,7.142857074737549,False,3,1.0,66.0,1.0
4096,0.0253968257457017,7.285714149475098,False,2,1.0,67.0,1.0
4096,0.0253968257457017,7.285714149475098,False,3,1.0,67.0,1.0
4096,0.0253968257457017,7.4285712242126465,False,2,1.0,69.0,1.0
4096,0.0253968257457017,7.4285712242126465,False,3,1.0,69.0,1.0
4096,0.0253968257457017,7.571428298950195,False,2,1.0,70.0,1.0
4096,0.0253968257457017,7.571428298950195,False,3,1.0,70.0,1.0
4096,0.0253968257457017,7.714285850524902,False,2,1.0,71.0,1.0
4096,0.0253968257457017,7.714285850524902,False,3,1.0,71.0,1.0
4096,0.0253968257457017,7.857142925262451,False,2,1.0,73.0,1.0
4096,0.0253968257457017,7.857142925262451,False,3,1.0,73.0,1.0
4096,0.0253968257457017,8.0,False,2,1.0,74.0,1.0
4096,0.0253968257457017,8.0,False,3,1.0,74.0,1.0
4096,0.0253968257457017,8.142857551574707,False,2,1.0,75.0,1.0
4096,0.0253968257457017,8.142857551574707,False,3,1.0,75.0,1.0
4096,0.0253968257457017,8.285714149475098,False,2,1.0,77.0,1.0
4096,0.0253968257457017,8.285714149475098,False,3,1.0,77.0,1.0
4096,0.0253968257457017,8.428571701049805,False,2,1.0,78.0,1.0
4096,0.0253968257457017,8.428571701049805,False,3,1.0,78.0,1.0
4096,0.0253968257457017,8.571428298950195,False,2,1.0,79.0,1.0
4096,0.0253968257457017,8.571428298950195,False,3,1.0,79.0,1.0
4096,0.0253968257457017,8.714285850524902,False,2,1.0,81.0,1.0
4096,0.0253968257457017,8.714285850524902,False,3,1.0,81.0,1.0
4096,0.0253968257457017,8.857142448425293,False,2,1.0,82.0,1.0
4096,0.0253968257457017,8.857142448425293,False,3,1.0,82.0,1.0
4096,0.0253968257457017,9.0,False,2,1.0,83.0,1.0
