k,d,max_steps,acc
17,464,64,1.0
17,480,1,0.513671875
17,480,2,0.9990234375
17,480,4,1.0
17,480,64,1.0
17,496,1,0.5810546875
17,496,2,1.0
17,496,4,1.0
17,496,64,1.0
17,512,1,0.615234375
17,512,2,1.0
17,512,4,1.0
17,512,64,1.0
17,528,1,0.6630859375
17,528,2,1.0
17,528,4,1.0
17,528,64,1.0
17,544,1,0.73828125
17,544,2,1.0
17,544,4,1.0
17,544,64,1.0
17,560,1,0.771484375
17,560,2,1.0
17,560,4,1.0
17,560,64,1.0
17,576,1,0.80078125
17,576,2,1.0
17,576,4,1.0
17,576,64,1.0
17,592,1,0.830078125
17,592,2,1.0
17,592,4,1.0
17,592,64,1.0
17,608,1,0.873046875
17,608,2,1.0
17,608,4,1.0
17,608,64,1.0
17,624,1,0.90234375
17,624,2,1.0
17,624,4,1.0
17,624,64,1.0
17,640,1,0.912109375
17,640,2,1.0
17,640,4,1.0
17,640,64,1.0
17,656,1,0.9384765625
17,656,2,1.0
17,656,4,1.0
17,656,64,1.0
17,672,1,0.943359375
17,672,2,1.0
17,672,4,1.0
17,672,64,1.0
17,688,1,0.94140625
17,688,2,1.0
17,688,4,1.0
17,688,64,1.0
17,704,1,0.953125
17,704,2,1.0
17,704,4,1.0
17,704,64,1.0
17,720,1,0.9658203125
17,720,2,1.0
17,720,4,1.0
17,720,64,1.0
17,736,1,0.9765625
17,736,2,1.0
17,736,4,1.0
17,736,64,1.0
17,752,1,0.9697265625
17,752,2,1.0
17,752,4,1.0
17,752,64,1.0
17,768,1,0.978515625
17,768,2,1.0
17,768,4,1.0
17,768,64,1.0
17,784,1,0.9912109375
17,784,2,1.0
17,784,4,1.0
17,784,64,1.0
17,800,1,0.9912109375
17,800,2,1.0
17,800,4,1.0
17,800,64,1.0
17,816,1,0.9931640625
17,816,2,1.0
17,816,4,1.0
17,816,64,1.0
17,832,1,0.9912109375
17,832,2,1.0
17,832,4,1.0
17,832,64,1.0
17,848,1,0.9951171875
17,848,2,1.0
17,848,4,1.0
17,848,64,1.0
17,864,1,0.9912109375
17,864,2,1.0
17,864,4,1.0
17,864,64,1.0
17,880,1,0.9970703125
17,880,2,1.0
17,880,4,1.0
17,880,64,1.0
17,896,1,0.9970703125
17,896,2,1.0
17,896,4,1.0
17,896,64,1.0
17,912,1,0.998046875
17,912,2,1.0
17,912,4,1.0
17,912,64,1.0
17,928,1,1.0
17,928,2,1.0
17,928,4,1.0
17,928,64,1.0
17,944,1,1.0
17,944,2,1.0
17,944,4,1.0
17,944,64,1.0
17,960,1,0.99609375
17,960,2,1.0
17,960,4,1.0
17,960,64,1.0
17,976,1,0.9990234375
17,976,2,1.0
17,976,4,1.0
17,976,64,1.0
17,992,1,0.9990234375
17,992,2,1.0
17,992,4,1.0
17,992,64,1.0
17,1008,1,1.0
17,1008,2,1.0
17,1008,4,1.0
17,1008,64,1.0
17,1024,1,0.9990234375
17,1024,2,1.0
17,1024,4,1.0
17,1024,64,1.0
18,16,1,0.0
18,16,2,0.0
18,16,4,0.0
18,16,64,0.0
18,32,1,0.0
18,32,2,0.0
18,32,4,0.0
18,32,64,0.0
18,48,1,0.0
18,48,2,0.0
18,48,4,0.0
18,48,64,0.0
18,64,1,0.0
18,64,2,0.0
18,64,4,0.0
18,64,64,0.0
18,80,1,0.0
18,80,2,0.0
18,80,4,0.0
18,80,64,0.0009765625
18,96,1,0.0
18,96,2,0.0
18,96,4,0.0
18,96,64,0.0126953125
18,112,1,0.0
18,112,2,0.0
18,112,4,0.00390625
18,112,64,0.1083984375
18,128,1,0.0
18,128,2,0.0
18,128,4,0.02734375
18,128,64,0.2783203125
18,144,1,0.0
18,144,2,0.001953125
18,144,4,0.1044921875
18,144,64,0.5244140625
18,160,1,0.0
18,160,2,0.001953125
18,160,4,0.2822265625
18,160,64,0.705078125
18,176,1,0.0
18,176,2,0.0146484375
18,176,4,0.4208984375
18,176,64,0.8349609375
18,192,1,0.0
18,192,2,0.0283203125
18,192,4,0.63671875
18,192,64,0.91796875
18,208,1,0.0
18,208,2,0.091796875
18,208,4,0.7421875
18,208,64,0.9580078125
18,224,1,0.0
18,224,2,0.173828125
18,224,4,0.85546875
18,224,64,0.97265625
18,240,1,0.0
18,240,2,0.279296875
18,240,4,0.91015625
18,240,64,0.9921875
18,256,1,0.0
18,256,2,0.443359375
18,256,4,0.9560546875
18,256,64,0.994140625
18,272,1,0.001953125
18,272,2,0.537109375
18,272,4,0.9638671875
18,272,64,0.9951171875
18,288,1,0.0048828125
18,288,2,0.6552734375
18,288,4,0.984375
18,288,64,0.9970703125
18,304,1,0.0068359375
18,304,2,0.7568359375
18,304,4,0.9892578125
18,304,64,0.9990234375
18,320,1,0.0107421875
18,320,2,0.841796875
18,320,4,0.99609375
18,320,64,1.0
18,336,1,0.025390625
18,336,2,0.890625
18,336,4,0.9990234375
18,336,64,1.0
18,352,1,0.0380859375
18,352,2,0.9287109375
18,352,4,0.9990234375
18,352,64,1.0
18,368,1,0.068359375
18,368,2,0.9443359375
18,368,4,0.998046875
18,368,64,1.0
18,384,1,0.0771484375
18,384,2,0.9716796875
18,384,4,0.9990234375
18,384,64,1.0
18,400,1,0.12890625
18,400,2,0.986328125
18,400,4,1.0
18,400,64,1.0
18,416,1,0.181640625
18,416,2,0.9921875
18,416,4,1.0
18,416,64,1.0
18,432,1,0.1884765625
18,432,2,0.9970703125
18,432,4,1.0
18,432,64,1.0
18,448,1,0.2666015625
18,448,2,0.9951171875
18,448,4,1.0
18,448,64,1.0
18,464,1,0.34375
18,464,2,0.9970703125
18,464,4,1.0
18,464,64,1.0
18,480,1,0.3876953125
18,480,2,0.99609375
18,480,4,1.0
18,480,64,1.0
18,496,1,0.478515625
18,496,2,0.9990234375
18,496,4,1.0
18,496,64,1.0
18,512,1,0.509765625
18,512,2,0.9990234375
18,512,4,1.0
18,512,64,1.0
18,528,1,0.5439453125
18,528,2,0.9990234375
18,528,4,1.0
18,528,64,1.0
18,544,1,0.6259765625
18,544,2,1.0
18,544,4,1.0
18,544,64,1.0
18,560,1,0.685546875
18,560,2,1.0
18,560,4,1.0
18,560,64,1.0
18,576,1,0.7421875
18,576,2,1.0
18,576,4,1.0
18,576,64,1.0
18,592,1,0.7666015625
18,592,2,1.0
18,592,4,1.0
18,592,64,1.0
18,608,1,0.796875
18,608,2,1.0
18,608,4,1.0
18,608,64,1.0
18,624,1,0.841796875
18,624,2,1.0
18,624,4,1.0
18,624,64,1.0
18,640,1,0.85546875
18,640,2,1.0
18,640,4,1.0
18,640,64,1.0
18,656,1,0.8798828125
18,656,2,1.0
18,656,4,1.0
18,656,64,1.0
18,672,1,0.8916015625
18,672,2,1.0
18,672,4,1.0
18,672,64,1.0
18,688,1,0.91796875
18,688,2,1.0
18,688,4,1.0
18,688,64,1.0
18,704,1,0.912109375
18,704,2,1.0
18,704,4,1.0
18,704,64,1.0
18,720,1,0.9267578125
18,720,2,1.0
18,720,4,1.0
18,720,64,1.0
18,736,1,0.955078125
18,736,2,1.0
18,736,4,1.0
18,736,64,1.0
18,752,1,0.9658203125
18,752,2,1.0
18,752,4,1.0
18,752,64,1.0
18,768,1,0.9599609375
18,768,2,1.0
18,768,4,1.0
18,768,64,1.0
18,784,1,0.9765625
18,784,2,1.0
18,784,4,1.0
18,784,64,1.0
18,800,1,0.9736328125
18,800,2,1.0
18,800,4,1.0
18,800,64,1.0
18,816,1,0.984375
18,816,2,1.0
18,816,4,1.0
18,816,64,1.0
18,832,1,0.986328125
18,832,2,1.0
18,832,4,1.0
18,832,64,1.0
18,848,1,0.9931640625
18,848,2,1.0
18,848,4,1.0
18,848,64,1.0
18,864,1,0.9921875
18,864,2,1.0
18,864,4,1.0
18,864,64,1.0
18,880,1,0.9931640625
18,880,2,1.0
18,880,4,1.0
18,880,64,1.0
18,896,1,0.99609375
18,896,2,1.0
18,896,4,1.0
18,896,64,1.0
18,912,1,0.998046875
18,912,2,1.0
18,912,4,1.0
18,912,64,1.0
18,928,1,0.9951171875
18,928,2,1.0
18,928,4,1.0
18,928,64,1.0
18,944,1,0.9951171875
18,944,2,1.0
18,944,4,1.0
18,944,64,1.0
18,960,1,0.998046875
18,960,2,1.0
18,960,4,1.0
18,960,64,1.0
18,976,1,0.99609375
18,976,2,1.0
18,976,4,1.0
18,976,64,1.0
18,992,1,0.9970703125
18,992,2,1.0
18,992,4,1.0
18,992,64,1.0
18,1008,1,0.9970703125
18,1008,2,1.0
18,1008,4,1.0
18,1008,64,1.0
18,1024,1,1.0
18,1024,2,1.0
18,1024,4,1.0
18,1024,64,1.0
19,16,1,0.0
19,16,2,0.0
19,16,4,0.0
19,16,64,0.0
19,32,1,0.0
19,32,2,0.0
19,32,4,0.0
19,32,64,0.0
19,48,1,0.0
19,48,2,0.0
19,48,4,0.0
19,48,64,0.0
19,64,1,0.0
19,64,2,0.0
19,64,4,0.0
19,64,64,0.0
19,80,1,0.0
19,80,2,0.0
19,80,4,0.0
19,80,64,0.0
19,96,1,0.0
19,96,2,0.0
19,96,4,0.0
19,96,64,0.005859375
19,112,1,0.0
19,112,2,0.0
19,112,4,0.0009765625
19,112,64,0.0419921875
19,128,1,0.0
19,128,2,0.0
19,128,4,0.0107421875
19,128,64,0.1845703125
19,144,1,0.0
19,144,2,0.0
19,144,4,0.0546875
19,144,64,0.416015625
19,160,1,0.0
19,160,2,0.0
19,160,4,0.16015625
19,160,64,0.61328125
19,176,1,0.0
19,176,2,0.0009765625
19,176,4,0.3388671875
19,176,64,0.77734375
19,192,1,0.0
19,192,2,0.017578125
19,192,4,0.47265625
19,192,64,0.8671875
19,208,1,0.0
19,208,2,0.0419921875
19,208,4,0.685546875
19,208,64,0.927734375
19,224,1,0.0
19,224,2,0.10546875
19,224,4,0.7978515625
19,224,64,0.955078125
19,240,1,0.0
19,240,2,0.2275390625
19,240,4,0.87109375
19,240,64,0.9755859375
19,256,1,0.0
19,256,2,0.33984375
19,256,4,0.91796875
19,256,64,0.984375
19,272,1,0.0
19,272,2,0.478515625
19,272,4,0.955078125
19,272,64,0.9921875
19,288,1,0.0009765625
19,288,2,0.6162109375
19,288,4,0.9765625
19,288,64,0.9970703125
19,304,1,0.0009765625
19,304,2,0.7119140625
19,304,4,0.978515625
19,304,64,0.998046875
19,320,1,0.009765625
19,320,2,0.7802734375
19,320,4,0.9951171875
19,320,64,0.998046875
19,336,1,0.013671875
19,336,2,0.865234375
19,336,4,0.9931640625
19,336,64,0.9990234375
19,352,1,0.009765625
19,352,2,0.908203125
19,352,4,0.998046875
19,352,64,1.0
19,368,1,0.025390625
19,368,2,0.931640625
19,368,4,0.998046875
19,368,64,1.0
19,384,1,0.0703125
19,384,2,0.9541015625
19,384,4,0.9990234375
19,384,64,1.0
19,400,1,0.0693359375
19,400,2,0.96484375
19,400,4,1.0
19,400,64,1.0
19,416,1,0.09765625
19,416,2,0.9853515625
19,416,4,1.0
19,416,64,1.0
19,432,1,0.123046875
19,432,2,0.984375
19,432,4,1.0
19,432,64,1.0
19,448,1,0.1767578125
19,448,2,0.994140625
19,448,4,1.0
19,448,64,1.0
19,464,1,0.2333984375
19,464,2,0.9951171875
19,464,4,1.0
19,464,64,1.0
19,480,1,0.2919921875
19,480,2,0.998046875
19,480,4,1.0
19,480,64,1.0
19,496,1,0.3359375
19,496,2,0.99609375
19,496,4,1.0
19,496,64,1.0
19,512,1,0.37890625
19,512,2,1.0
19,512,4,1.0
19,512,64,1.0
19,528,1,0.4599609375
19,528,2,1.0
19,528,4,1.0
19,528,64,1.0
19,544,1,0.4931640625
19,544,2,1.0
19,544,4,1.0
19,544,64,1.0
19,560,1,0.5625
19,560,2,0.9990234375
19,560,4,1.0
19,560,64,1.0
19,576,1,0.59765625
19,576,2,1.0
19,576,4,1.0
19,576,64,1.0
19,592,1,0.6552734375
19,592,2,1.0
19,592,4,1.0
19,592,64,1.0
19,608,1,0.7080078125
19,608,2,0.9990234375
19,608,4,1.0
19,608,64,1.0
19,624,1,0.724609375
19,624,2,1.0
19,624,4,1.0
19,624,64,1.0
19,640,1,0.7802734375
19,640,2,1.0
19,640,4,1.0
19,640,64,1.0
19,656,1,0.806640625
19,656,2,1.0
19,656,4,1.0
19,656,64,1.0
19,672,1,0.8271484375
19,672,2,1.0
19,672,4,1.0
19,672,64,1.0
19,688,1,0.8720703125
19,688,2,1.0
19,688,4,1.0
19,688,64,1.0
19,704,1,0.8876953125
19,704,2,1.0
19,704,4,1.0
19,704,64,1.0
19,720,1,0.8916015625
19,720,2,1.0
19,720,4,1.0
19,720,64,1.0
19,736,1,0.9267578125
19,736,2,1.0
19,736,4,1.0
19,736,64,1.0
19,752,1,0.9404296875
19,752,2,1.0
19,752,4,1.0
19,752,64,1.0
19,768,1,0.9482421875
19,768,2,1.0
19,768,4,1.0
19,768,64,1.0
19,784,1,0.9560546875
19,784,2,1.0
19,784,4,1.0
19,784,64,1.0
19,800,1,0.9658203125
19,800,2,1.0
19,800,4,1.0
19,800,64,1.0
19,816,1,0.958984375
19,816,2,1.0
19,816,4,1.0
19,816,64,1.0
19,832,1,0.9755859375
19,832,2,1.0
19,832,4,1.0
19,832,64,1.0
19,848,1,0.9716796875
19,848,2,1.0
19,848,4,1.0
19,848,64,1.0
19,864,1,0.98046875
19,864,2,1.0
19,864,4,1.0
19,864,64,1.0
19,880,1,0.9814453125
19,880,2,1.0
19,880,4,1.0
19,880,64,1.0
19,896,1,0.984375
19,896,2,1.0
19,896,4,1.0
19,896,64,1.0
19,912,1,0.98828125
19,912,2,1.0
19,912,4,1.0
19,912,64,1.0
19,928,1,0.9931640625
19,928,2,1.0
19,928,4,1.0
19,928,64,1.0
19,944,1,0.9951171875
19,944,2,1.0
19,944,4,1.0
19,944,64,1.0
19,960,1,0.994140625
19,960,2,1.0
19,960,4,1.0
19,960,64,1.0
19,976,1,0.994140625
19,976,2,1.0
19,976,4,1.0
19,976,64,1.0
19,992,1,0.9970703125
19,992,2,1.0
19,992,4,1.0
19,992,64,1.0
19,1008,1,0.9970703125
19,1008,2,1.0
19,1008,4,1.0
19,1008,64,1.0
19,1024,1,0.9951171875
19,1024,2,1.0
19,1024,4,1.0
19,1024,64,1.0
20,16,1,0.0
20,16,2,0.0
20,16,4,0.0
20,16,64,0.0
20,32,1,0.0
20,32,2,0.0
20,32,4,0.0
20,32,64,0.0
20,48,1,0.0
20,48,2,0.0
20,48,4,0.0
20,48,64,0.0
20,64,1,0.0
20,64,2,0.0
20,64,4,0.0
20,64,64,0.0
20,80,1,0.0
20,80,2,0.0
20,80,4,0.0
20,80,64,0.0
20,96,1,0.0
20,96,2,0.0
20,96,4,0.0
20,96,64,0.0009765625
20,112,1,0.0
20,112,2,0.0
20,112,4,0.0
20,112,64,0.021484375
20,128,1,0.0
20,128,2,0.0
20,128,4,0.0029296875
20,128,64,0.1044921875
20,144,1,0.0
20,144,2,0.0
20,144,4,0.017578125
20,144,64,0.302734375
20,160,1,0.0
20,160,2,0.0009765625
20,160,4,0.091796875
20,160,64,0.5224609375
20,176,1,0.0
20,176,2,0.001953125
20,176,4,0.2294921875
20,176,64,0.7197265625
20,192,1,0.0
20,192,2,0.0009765625
20,192,4,0.41796875
20,192,64,0.8330078125
20,208,1,0.0
20,208,2,0.0185546875
20,208,4,0.5986328125
20,208,64,0.9033203125
20,224,1,0.0
20,224,2,0.0439453125
20,224,4,0.736328125
20,224,64,0.955078125
20,240,1,0.0
20,240,2,0.1064453125
20,240,4,0.841796875
20,240,64,0.9755859375
20,256,1,0.0
20,256,2,0.1787109375
20,256,4,0.9052734375
20,256,64,0.98046875
20,272,1,0.0
20,272,2,0.2958984375
20,272,4,0.9326171875
20,272,64,0.9912109375
20,288,1,0.001953125
20,288,2,0.4169921875
20,288,4,0.9541015625
20,288,64,0.9970703125
20,304,1,0.0
20,304,2,0.51953125
20,304,4,0.974609375
20,304,64,0.9970703125
20,320,1,0.00390625
20,320,2,0.646484375
20,320,4,0.9853515625
20,320,64,0.998046875
20,336,1,0.0009765625
20,336,2,0.7294921875
20,336,4,0.994140625
20,336,64,0.998046875
20,352,1,0.0068359375
20,352,2,0.7890625
20,352,4,0.9970703125
20,352,64,0.9990234375
20,368,1,0.009765625
20,368,2,0.8359375
20,368,4,0.9990234375
20,368,64,1.0
20,384,1,0.013671875
20,384,2,0.90234375
20,384,4,1.0
20,384,64,1.0
20,400,1,0.0458984375
20,400,2,0.935546875
20,400,4,0.998046875
20,400,64,0.9990234375
20,416,1,0.0673828125
20,416,2,0.9599609375
20,416,4,0.99609375
20,416,64,1.0
20,432,1,0.080078125
20,432,2,0.96484375
20,432,4,1.0
20,432,64,1.0
20,448,1,0.1181640625
20,448,2,0.9619140625
20,448,4,1.0
20,448,64,1.0
20,464,1,0.1298828125
20,464,2,0.9931640625
20,464,4,1.0
20,464,64,1.0
20,480,1,0.1875
20,480,2,0.986328125
20,480,4,1.0
20,480,64,1.0
20,496,1,0.234375
20,496,2,0.9931640625
20,496,4,1.0
20,496,64,1.0
20,512,1,0.2958984375
20,512,2,0.9970703125
20,512,4,0.9990234375
20,512,64,1.0
20,528,1,0.36328125
20,528,2,0.998046875
20,528,4,1.0
20,528,64,1.0
20,544,1,0.3837890625
20,544,2,1.0
20,544,4,1.0
20,544,64,1.0
20,560,1,0.4501953125
20,560,2,0.998046875
20,560,4,1.0
20,560,64,1.0
20,576,1,0.4931640625
20,576,2,1.0
20,576,4,1.0
20,576,64,1.0
20,592,1,0.5576171875
20,592,2,0.9990234375
20,592,4,1.0
20,592,64,1.0
20,608,1,0.607421875
20,608,2,0.9990234375
20,608,4,1.0
20,608,64,1.0
20,624,1,0.66015625
20,624,2,0.9990234375
20,624,4,1.0
20,624,64,1.0
20,640,1,0.67578125
20,640,2,1.0
20,640,4,1.0
20,640,64,1.0
20,656,1,0.7373046875
20,656,2,1.0
20,656,4,1.0
20,656,64,1.0
20,672,1,0.7763671875
20,672,2,1.0
20,672,4,1.0
20,672,64,1.0
20,688,1,0.779296875
20,688,2,1.0
20,688,4,1.0
20,688,64,1.0
20,704,1,0.8125
20,704,2,1.0
20,704,4,1.0
20,704,64,1.0
20,720,1,0.8291015625
20,720,2,1.0
20,720,4,1.0
20,720,64,1.0
20,736,1,0.869140625
20,736,2,1.0
20,736,4,1.0
20,736,64,1.0
20,752,1,0.890625
20,752,2,1.0
20,752,4,1.0
20,752,64,1.0
20,768,1,0.91015625
20,768,2,1.0
20,768,4,1.0
20,768,64,1.0
20,784,1,0.9169921875
20,784,2,1.0
20,784,4,1.0
20,784,64,1.0
20,800,1,0.921875
20,800,2,1.0
20,800,4,1.0
20,800,64,1.0
20,816,1,0.951171875
20,816,2,1.0
20,816,4,1.0
20,816,64,1.0
20,832,1,0.9453125
20,832,2,1.0
20,832,4,1.0
20,832,64,1.0
20,848,1,0.970703125
20,848,2,1.0
20,848,4,1.0
20,848,64,1.0
20,864,1,0.9755859375
20,864,2,1.0
20,864,4,1.0
20,864,64,1.0
20,880,1,0.9697265625
20,880,2,1.0
20,880,4,1.0
20,880,64,1.0
20,896,1,0.9833984375
20,896,2,1.0
20,896,4,1.0
20,896,64,1.0
20,912,1,0.9853515625
20,912,2,1.0
20,912,4,1.0
20,912,64,1.0
20,928,1,0.984375
20,928,2,1.0
20,928,4,1.0
20,928,64,1.0
20,944,1,0.984375
20,944,2,1.0
20,944,4,1.0
20,944,64,1.0
20,960,1,0.9892578125
20,960,2,1.0
20,960,4,1.0
20,960,64,1.0
20,976,1,0.9912109375
20,976,2,1.0
20,976,4,1.0
20,976,64,1.0
20,992,1,0.990234375
20,992,2,1.0
20,992,4,1.0
20,992,64,1.0
20,1008,1,0.9931640625
20,1008,2,1.0
20,1008,4,1.0
20,1008,64,1.0
20,1024,1,0.9951171875
20,1024,2,1.0
20,1024,4,1.0
20,1024,64,1.0
21,16,1,0.0
21,16,2,0.0
21,16,4,0.0
21,16,64,0.0
21,32,1,0.0
21,32,2,0.0
21,32,4,0.0
21,32,64,0.0
21,48,1,0.0
21,48,2,0.0
21,48,4,0.0
21,48,64,0.0
21,64,1,0.0
21,64,2,0.0
21,64,4,0.0
21,64,64,0.0
21,80,1,0.0
21,80,2,0.0
21,80,4,0.0
21,80,64,0.0
21,96,1,0.0
21,96,2,0.0
21,96,4,0.0
21,96,64,0.0009765625
21,112,1,0.0
21,112,2,0.0
21,112,4,0.0009765625
21,112,64,0.009765625
21,128,1,0.0
21,128,2,0.0
21,128,4,0.001953125
21,128,64,0.08984375
21,144,1,0.0
21,144,2,0.0
21,144,4,0.009765625
21,144,64,0.220703125
21,160,1,0.0
21,160,2,0.0
21,160,4,0.0546875
21,160,64,0.4345703125
21,176,1,0.0
21,176,2,0.0
21,176,4,0.1513671875
21,176,64,0.6357421875
21,192,1,0.0
21,192,2,0.0009765625
21,192,4,0.302734375
21,192,64,0.7841796875
21,208,1,0.0
21,208,2,0.0078125
21,208,4,0.4873046875
21,208,64,0.8701171875
21,224,1,0.0
21,224,2,0.03125
21,224,4,0.6669921875
21,224,64,0.9150390625
21,240,1,0.0
21,240,2,0.0625
21,240,4,0.75390625
21,240,64,0.939453125
21,256,1,0.0
21,256,2,0.138671875
21,256,4,0.8623046875
21,256,64,0.9794921875
21,272,1,0.0
21,272,2,0.21875
21,272,4,0.904296875
21,272,64,0.9853515625
21,288,1,0.0
21,288,2,0.3466796875
21,288,4,0.9384765625
21,288,64,0.990234375
21,304,1,0.0
21,304,2,0.4677734375
21,304,4,0.9580078125
21,304,64,0.994140625
21,320,1,0.0009765625
21,320,2,0.5517578125
21,320,4,0.970703125
21,320,64,0.998046875
21,336,1,0.0
21,336,2,0.6728515625
21,336,4,0.9892578125
21,336,64,0.9990234375
21,352,1,0.00390625
21,352,2,0.7783203125
21,352,4,0.9921875
21,352,64,0.9990234375
21,368,1,0.00390625
21,368,2,0.826171875
21,368,4,0.994140625
21,368,64,1.0
21,384,1,0.0087890625
21,384,2,0.8671875
21,384,4,0.998046875
21,384,64,1.0
21,400,1,0.013671875
21,400,2,0.8974609375
21,400,4,0.998046875
21,400,64,1.0
21,416,1,0.02734375
21,416,2,0.935546875
21,416,4,0.998046875
21,416,64,1.0
21,432,1,0.052734375
21,432,2,0.9677734375
21,432,4,0.9970703125
21,432,64,1.0
21,448,1,0.0791015625
21,448,2,0.96875
21,448,4,1.0
21,448,64,1.0
21,464,1,0.08984375
21,464,2,0.9814453125
21,464,4,0.9990234375
21,464,64,1.0
21,480,1,0.14453125
21,480,2,0.9892578125
21,480,4,1.0
21,480,64,1.0
21,496,1,0.150390625
21,496,2,0.9921875
21,496,4,1.0
21,496,64,1.0
21,512,1,0.2041015625
21,512,2,0.990234375
21,512,4,1.0
21,512,64,1.0
21,528,1,0.2255859375
21,528,2,0.994140625
21,528,4,1.0
21,528,64,1.0
21,544,1,0.2822265625
21,544,2,0.998046875
21,544,4,1.0
21,544,64,1.0
21,560,1,0.3291015625
21,560,2,0.998046875
21,560,4,1.0
21,560,64,1.0
21,576,1,0.41015625
21,576,2,0.998046875
21,576,4,1.0
21,576,64,1.0
21,592,1,0.4130859375
21,592,2,1.0
21,592,4,1.0
21,592,64,1.0
21,608,1,0.4931640625
21,608,2,0.9990234375
21,608,4,1.0
21,608,64,1.0
21,624,1,0.51953125
21,624,2,0.9990234375
21,624,4,1.0
21,624,64,1.0
21,640,1,0.5888671875
21,640,2,1.0
21,640,4,1.0
21,640,64,1.0
21,656,1,0.638671875
21,656,2,1.0
21,656,4,1.0
21,656,64,1.0
21,672,1,0.65625
21,672,2,1.0
21,672,4,1.0
21,672,64,1.0
21,688,1,0.7158203125
21,688,2,1.0
21,688,4,1.0
21,688,64,1.0
21,704,1,0.7412109375
21,704,2,1.0
21,704,4,1.0
21,704,64,1.0
21,720,1,0.765625
21,720,2,1.0
21,720,4,1.0
21,720,64,1.0
21,736,1,0.798828125
21,736,2,1.0
21,736,4,1.0
21,736,64,1.0
21,752,1,0.8193359375
21,752,2,1.0
21,752,4,1.0
21,752,64,1.0
21,768,1,0.8486328125
21,768,2,1.0
21,768,4,1.0
21,768,64,1.0
21,784,1,0.88671875
21,784,2,1.0
21,784,4,1.0
21,784,64,1.0
21,800,1,0.869140625
21,800,2,1.0
21,800,4,1.0
21,800,64,1.0
21,816,1,0.912109375
21,816,2,1.0
21,816,4,1.0
21,816,64,1.0
21,832,1,0.9228515625
21,832,2,1.0
21,832,4,1.0
21,832,64,1.0
21,848,1,0.931640625
21,848,2,1.0
21,848,4,1.0
21,848,64,1.0
21,864,1,0.9443359375
21,864,2,1.0
21,864,4,1.0
21,864,64,1.0
21,880,1,0.93359375
21,880,2,1.0
21,880,4,1.0
21,880,64,1.0
21,896,1,0.9580078125
21,896,2,1.0
21,896,4,1.0
21,896,64,1.0
21,912,1,0.9580078125
21,912,2,1.0
21,912,4,1.0
21,912,64,1.0
21,928,1,0.970703125
21,928,2,1.0
21,928,4,1.0
21,928,64,1.0
21,944,1,0.9677734375
21,944,2,1.0
21,944,4,1.0
21,944,64,1.0
21,960,1,0.9794921875
21,960,2,1.0
21,960,4,1.0
21,960,64,1.0
21,976,1,0.98828125
21,976,2,1.0
21,976,4,1.0
21,976,64,1.0
21,992,1,0.9853515625
21,992,2,1.0
21,992,4,1.0
21,992,64,1.0
21,1008,1,0.9873046875
21,1008,2,1.0
21,1008,4,1.0
21,1008,64,1.0
21,1024,1,0.9873046875
21,1024,2,1.0
21,1024,4,1.0
21,1024,64,1.0
22,16,1,0.0
22,16,2,0.0
22,16,4,0.0
22,16,64,0.0
22,32,1,0.0
22,32,2,0.0
22,32,4,0.0
22,32,64,0.0
22,48,1,0.0
22,48,2,0.0
22,48,4,0.0
22,48,64,0.0
22,64,1,0.0
22,64,2,0.0
22,64,4,0.0
22,64,64,0.0
22,80,1,0.0
22,80,2,0.0
22,80,4,0.0
22,80,64,0.0
22,96,1,0.0
22,96,2,0.0
22,96,4,0.0
22,96,64,0.0009765625
22,112,1,0.0
22,112,2,0.0
22,112,4,0.0
22,112,64,0.0078125
22,128,1,0.0
22,128,2,0.0
22,128,4,0.0009765625
22,128,64,0.041015625
22,144,1,0.0
22,144,2,0.0
22,144,4,0.001953125
22,144,64,0.1484375
22,160,1,0.0
22,160,2,0.0
22,160,4,0.015625
22,160,64,0.3203125
22,176,1,0.0
22,176,2,0.0
22,176,4,0.0849609375
22,176,64,0.5498046875
22,192,1,0.0
22,192,2,0.0009765625
22,192,4,0.1904296875
22,192,64,0.689453125
22,208,1,0.0
22,208,2,0.0048828125
22,208,4,0.36328125
22,208,64,0.82421875
22,224,1,0.0
22,224,2,0.0087890625
22,224,4,0.5078125
22,224,64,0.8974609375
22,240,1,0.0
22,240,2,0.025390625
22,240,4,0.6572265625
22,240,64,0.9345703125
22,256,1,0.0
22,256,2,0.0478515625
22,256,4,0.7802734375
22,256,64,0.9599609375
22,272,1,0.0
22,272,2,0.0986328125
22,272,4,0.83984375
22,272,64,0.98828125
22,288,1,0.0
22,288,2,0.17578125
22,288,4,0.900390625
22,288,64,0.984375
22,304,1,0.0
22,304,2,0.296875
22,304,4,0.9345703125
22,304,64,0.9921875
22,320,1,0.0
22,320,2,0.4189453125
22,320,4,0.9501953125
22,320,64,0.99609375
22,336,1,0.0009765625
22,336,2,0.52734375
22,336,4,0.9765625
22,336,64,0.9970703125
22,352,1,0.001953125
22,352,2,0.6015625
22,352,4,0.986328125
22,352,64,1.0
22,368,1,0.00390625
22,368,2,0.6806640625
22,368,4,0.99609375
22,368,64,0.998046875
22,384,1,0.0048828125
22,384,2,0.7880859375
22,384,4,0.998046875
22,384,64,0.9990234375
22,400,1,0.0068359375
22,400,2,0.83203125
22,400,4,0.9970703125
22,400,64,1.0
22,416,1,0.0126953125
