n,eta,factor,threshold,max_steps,k,d,acc
4096,0.1079365089535713,0.5714285969734192,False,1,2.0,9.0,0.00048193993506493506
4096,0.1079365089535713,0.5714285969734192,False,4,2.0,9.0,0.0022828733766233765
4096,0.1079365089535713,0.5714285969734192,False,64,2.0,9.0,0.0021053165584415585
4096,0.1079365089535713,0.5714285969734192,True,1,2.0,9.0,0.0
4096,0.1079365089535713,0.7142857313156128,False,1,2.0,12.0,0.005922788149350649
4096,0.1079365089535713,0.7142857313156128,False,4,2.0,12.0,0.03746448863636364
4096,0.1079365089535713,0.7142857313156128,False,64,2.0,12.0,0.03696986607142857
4096,0.1079365089535713,0.7142857313156128,True,1,2.0,12.0,0.002714082792207792
4096,0.1079365089535713,0.8571429252624512,False,1,2.0,14.0,0.023754565746753248
4096,0.1079365089535713,0.8571429252624512,False,4,2.0,14.0,0.09779575892857142
4096,0.1079365089535713,0.8571429252624512,False,64,2.0,14.0,0.09733918425324675
4096,0.1079365089535713,0.8571429252624512,True,1,2.0,14.0,0.006036931818181818
4096,0.1079365089535713,1.0,False,1,2.0,17.0,0.09581726866883117
4096,0.1079365089535713,1.0,False,4,2.0,17.0,0.23575740665584416
4096,0.1079365089535713,1.0,False,64,2.0,17.0,0.23890269886363635
4096,0.1079365089535713,1.0,True,1,2.0,17.0,0.07158076298701299
4096,0.1079365089535713,1.1428571939468384,False,1,2.0,19.0,0.18351765422077923
4096,0.1079365089535713,1.1428571939468384,False,4,2.0,19.0,0.35685115665584416
4096,0.1079365089535713,1.1428571939468384,False,64,2.0,19.0,0.35484730113636365
4096,0.1079365089535713,1.1428571939468384,True,1,2.0,19.0,0.0844536323051948
4096,0.1079365089535713,1.2857143878936768,False,1,2.0,22.0,0.3710176542207792
4096,0.1079365089535713,1.2857143878936768,False,4,2.0,22.0,0.5403180803571429
4096,0.1079365089535713,1.2857143878936768,False,64,2.0,22.0,0.5448838271103896
4096,0.1079365089535713,1.2857143878936768,True,1,2.0,22.0,0.14463271103896103
4096,0.1079365089535713,1.4285714626312256,False,1,2.0,24.0,0.49755225243506496
4096,0.1079365089535713,1.4285714626312256,False,4,2.0,24.0,0.6553495332792207
4096,0.1079365089535713,1.4285714626312256,False,64,2.0,24.0,0.6548929586038961
4096,0.1079365089535713,1.4285714626312256,True,1,2.0,24.0,0.27223265016233766
4096,0.1079365089535713,1.571428656578064,False,1,2.0,27.0,0.675882711038961
4096,0.1079365089535713,1.571428656578064,False,4,2.0,27.0,0.7925121753246753
4096,0.1079365089535713,1.571428656578064,False,64,2.0,27.0,0.790533685064935
4096,0.1079365089535713,1.571428656578064,True,1,2.0,27.0,0.35120738636363635
4096,0.1079365089535713,1.7142858505249023,False,1,2.0,29.0,0.7696961241883117
4096,0.1079365089535713,1.7142858505249023,False,4,2.0,29.0,0.8570794439935064
4096,0.1079365089535713,1.7142858505249023,False,64,2.0,29.0,0.8583223417207793
4096,0.1079365089535713,1.7142858505249023,True,1,2.0,29.0,0.501179484577922
4096,0.1079365089535713,1.8571429252624512,False,1,2.0,32.0,0.8709161931818182
4096,0.1079365089535713,1.8571429252624512,False,4,2.0,32.0,0.9246905438311688
4096,0.1079365089535713,1.8571429252624512,False,64,2.0,32.0,0.924994926948052
4096,0.1079365089535713,1.8571429252624512,True,1,2.0,32.0,0.5702364042207793
4096,0.1079365089535713,2.0,False,1,2.0,34.0,0.9159014813311688
4096,0.1079365089535713,2.0,False,4,2.0,34.0,0.952541599025974
4096,0.1079365089535713,2.0,False,64,2.0,34.0,0.9515777191558441
4096,0.1079365089535713,2.0,True,1,2.0,34.0,0.5660638189935064
4096,0.1079365089535713,2.142857313156128,False,1,2.0,36.0,0.9473163555194806
4096,0.1079365089535713,2.142857313156128,False,4,2.0,36.0,0.9702338676948052
4096,0.1079365089535713,2.142857313156128,False,64,2.0,36.0,0.9702592329545454
4096,0.1079365089535713,2.142857313156128,True,1,2.0,36.0,0.688679484577922
4096,0.1079365089535713,2.2857143878936768,False,1,2.0,39.0,0.9739879261363636
4096,0.1079365089535713,2.2857143878936768,False,4,2.0,39.0,0.9862393465909091
4096,0.1079365089535713,2.2857143878936768,False,64,2.0,39.0,0.9863915381493507
4096,0.1079365089535713,2.2857143878936768,True,1,2.0,39.0,0.7405387581168831
4096,0.1079365089535713,2.4285714626312256,False,1,2.0,41.0,0.9844891436688312
4096,0.1079365089535713,2.4285714626312256,False,4,2.0,41.0,0.9922001826298701
4096,0.1079365089535713,2.4285714626312256,False,64,2.0,41.0,0.9914519074675324
4096,0.1079365089535713,2.4285714626312256,True,1,2.0,41.0,0.8273133116883117
4096,0.1079365089535713,2.5714287757873535,False,1,2.0,44.0,0.9929991883116883
4096,0.1079365089535713,2.5714287757873535,False,4,2.0,44.0,0.9960557021103896
4096,0.1079365089535713,2.5714287757873535,False,64,2.0,44.0,0.9959415584415584
4096,0.1079365089535713,2.5714287757873535,True,1,2.0,44.0,0.8525897930194806
4096,0.1079365089535713,2.7142858505249023,False,1,2.0,46.0,0.9954849837662337
4096,0.1079365089535713,2.7142858505249023,False,4,2.0,46.0,0.9975142045454546
4096,0.1079365089535713,2.7142858505249023,False,64,2.0,46.0,0.9976410308441559
4096,0.1079365089535713,2.7142858505249023,True,1,2.0,46.0,0.8490006087662337
4096,0.1079365089535713,2.857142925262451,False,1,2.0,49.0,0.9980849228896104
4096,0.1079365089535713,2.857142925262451,False,4,2.0,49.0,0.9990614853896104
4096,0.1079365089535713,2.857142925262451,False,64,2.0,49.0,0.9990488027597403
4096,0.1079365089535713,2.857142925262451,True,1,2.0,49.0,0.9237393465909091
4096,0.1079365089535713,3.000000238418579,False,1,2.0,51.0,0.9990488027597403
4096,0.1079365089535713,3.000000238418579,False,4,2.0,51.0,0.9994419642857143
4096,0.1079365089535713,3.000000238418579,False,64,2.0,51.0,0.999505377435065
4096,0.1079365089535713,3.000000238418579,True,1,2.0,51.0,0.9199599228896104
4096,0.1079365089535713,3.142857313156128,False,1,2.0,54.0,0.9995307426948052
4096,0.1079365089535713,3.142857313156128,False,4,2.0,54.0,0.9997590300324676
4096,0.1079365089535713,3.142857313156128,False,64,2.0,54.0,0.9997590300324676
4096,0.1079365089535713,3.142857313156128,True,1,2.0,54.0,0.9326045048701299
4096,0.1079365089535713,3.2857143878936768,False,1,2.0,56.0,0.9998604910714286
4096,0.1079365089535713,3.2857143878936768,False,4,2.0,56.0,0.9999239042207793
4096,0.1079365089535713,3.2857143878936768,False,64,2.0,56.0,0.9998731737012987
4096,0.1079365089535713,3.2857143878936768,True,1,2.0,56.0,0.9592253449675324
4096,0.1079365089535713,3.4285717010498047,False,1,2.0,59.0,0.9999112215909091
4096,0.1079365089535713,3.4285717010498047,False,4,2.0,59.0,0.9999492694805194
4096,0.1079365089535713,3.4285717010498047,False,64,2.0,59.0,0.9999492694805194
4096,0.1079365089535713,3.4285717010498047,True,1,2.0,59.0,0.9664290787337663
4096,0.1079365089535713,3.5714287757873535,False,1,2.0,61.0,0.9999239042207793
4096,0.1079365089535713,3.5714287757873535,False,4,2.0,61.0,1.0
4096,0.1079365089535713,3.5714287757873535,False,64,2.0,61.0,0.9999492694805194
4096,0.1079365089535713,3.5714287757873535,True,1,2.0,61.0,0.9808492288961039
4096,0.1079365089535713,3.7142858505249023,False,1,2.0,64.0,0.9999746347402597
4096,0.1079365089535713,3.7142858505249023,False,4,2.0,64.0,0.9999746347402597
4096,0.1079365089535713,3.7142858505249023,False,64,2.0,64.0,1.0
4096,0.1079365089535713,3.7142858505249023,True,1,2.0,64.0,0.983981838474026
4096,0.1079365089535713,3.857142925262451,False,1,2.0,66.0,0.9999746347402597
4096,0.1079365089535713,3.857142925262451,False,4,2.0,66.0,1.0
4096,0.1079365089535713,3.857142925262451,False,64,2.0,66.0,1.0
4096,0.1079365089535713,3.857142925262451,True,1,2.0,66.0,0.9824726055194806
4096,0.1079365089535713,4.0,False,1,2.0,68.0,1.0
4096,0.1079365089535713,4.0,False,4,2.0,68.0,1.0
4096,0.1079365089535713,4.0,False,64,2.0,68.0,0.9999746347402597
4096,0.1079365089535713,4.0,True,1,2.0,68.0,0.9896763392857143
4096,0.1079365089535713,4.142857551574707,False,1,2.0,71.0,1.0
4096,0.1079365089535713,4.142857551574707,False,4,2.0,71.0,1.0
4096,0.1079365089535713,4.142857551574707,False,64,2.0,71.0,1.0
4096,0.1079365089535713,4.142857551574707,True,1,2.0,71.0,0.9918450689935064
4096,0.1079365089535713,4.285714626312256,False,1,2.0,73.0,0.9999873173701299
4096,0.1079365089535713,4.285714626312256,False,4,2.0,73.0,1.0
4096,0.1079365089535713,4.285714626312256,False,64,2.0,73.0,1.0
4096,0.1079365089535713,4.285714626312256,True,1,2.0,73.0,0.9954342532467533
4096,0.1079365089535713,4.428571701049805,False,1,2.0,76.0,1.0
4096,0.1079365089535713,4.428571701049805,False,4,2.0,76.0,1.0
4096,0.1079365089535713,4.428571701049805,False,64,2.0,76.0,1.0
4096,0.1079365089535713,4.428571701049805,True,1,2.0,76.0,0.9958274147727273
4096,0.1079365089535713,4.571428298950195,False,1,2.0,78.0,1.0
4096,0.1079365089535713,4.571428298950195,False,4,2.0,78.0,1.0
4096,0.1079365089535713,4.571428298950195,False,64,2.0,78.0,1.0
4096,0.1079365089535713,4.571428298950195,True,1,2.0,78.0,0.9954342532467533
4096,0.1079365089535713,4.714285373687744,False,1,2.0,81.0,1.0
4096,0.1079365089535713,4.714285373687744,False,4,2.0,81.0,1.0
4096,0.1079365089535713,4.714285373687744,False,64,2.0,81.0,1.0
4096,0.1079365089535713,4.714285373687744,True,1,2.0,81.0,0.9981102881493507
4096,0.1079365089535713,4.857142448425293,False,1,2.0,83.0,1.0
4096,0.1079365089535713,4.857142448425293,False,4,2.0,83.0,1.0
4096,0.1079365089535713,4.857142448425293,False,64,2.0,83.0,1.0
4096,0.1079365089535713,4.857142448425293,True,1,2.0,83.0,0.9981863839285714
4096,0.1079365089535713,5.0,False,1,2.0,86.0,1.0
4096,0.1079365089535713,5.0,False,4,2.0,86.0,1.0
4096,0.1079365089535713,5.0,False,64,2.0,86.0,1.0
4096,0.1079365089535713,5.0,True,1,2.0,86.0,0.9985795454545454
4096,0.1079365089535713,5.142857074737549,False,1,2.0,88.0,1.0
4096,0.1079365089535713,5.142857074737549,False,4,2.0,88.0,1.0
4096,0.1079365089535713,5.142857074737549,False,64,2.0,88.0,1.0
4096,0.1079365089535713,5.142857074737549,True,1,2.0,88.0,0.9992390422077922
4096,0.1079365089535713,5.285714149475098,False,1,2.0,91.0,1.0
4096,0.1079365089535713,5.285714149475098,False,4,2.0,91.0,1.0
4096,0.1079365089535713,5.285714149475098,False,64,2.0,91.0,1.0
4096,0.1079365089535713,5.285714149475098,True,1,2.0,91.0,0.999315137987013
4096,0.1079365089535713,5.4285712242126465,False,1,2.0,93.0,1.0
4096,0.1079365089535713,5.4285712242126465,False,4,2.0,93.0,1.0
4096,0.1079365089535713,5.4285712242126465,False,64,2.0,93.0,1.0
4096,0.1079365089535713,5.4285712242126465,True,1,2.0,93.0,0.999518060064935
4096,0.1079365089535713,5.571428298950195,False,1,2.0,96.0,1.0
4096,0.1079365089535713,5.571428298950195,False,4,2.0,96.0,1.0
4096,0.1079365089535713,5.571428298950195,False,64,2.0,96.0,1.0
4096,0.1079365089535713,5.571428298950195,True,1,2.0,96.0,0.9996956168831169
4096,0.1079365089535713,5.714285373687744,False,1,2.0,98.0,1.0
4096,0.1079365089535713,5.714285373687744,False,4,2.0,98.0,1.0
4096,0.1079365089535713,5.714285373687744,False,64,2.0,98.0,1.0
4096,0.1079365089535713,5.714285373687744,True,1,2.0,98.0,0.9996448863636364
4096,0.1079365089535713,5.857142925262451,False,1,2.0,101.0,1.0
4096,0.1079365089535713,5.857142925262451,False,4,2.0,101.0,1.0
4096,0.1079365089535713,5.857142925262451,False,64,2.0,101.0,1.0
4096,0.1079365089535713,5.857142925262451,True,1,2.0,101.0,0.9998858563311688
4096,0.1079365089535713,6.0,False,1,2.0,103.0,1.0
4096,0.1079365089535713,6.0,False,4,2.0,103.0,1.0
4096,0.1079365089535713,6.0,False,64,2.0,103.0,1.0
4096,0.1079365089535713,6.0,True,1,2.0,103.0,0.999797077922078
4096,0.1079365089535713,6.142857074737549,False,1,2.0,105.0,1.0
4096,0.1079365089535713,6.142857074737549,False,4,2.0,105.0,1.0
4096,0.1079365089535713,6.142857074737549,False,64,2.0,105.0,1.0
4096,0.1079365089535713,6.142857074737549,True,1,2.0,105.0,0.9998731737012987
4096,0.1079365089535713,6.285714149475098,False,1,2.0,108.0,1.0
4096,0.1079365089535713,6.285714149475098,False,4,2.0,108.0,1.0
4096,0.1079365089535713,6.285714149475098,False,64,2.0,108.0,1.0
4096,0.1079365089535713,6.285714149475098,True,1,2.0,108.0,0.999898538961039
4096,0.1079365089535713,6.4285712242126465,False,1,2.0,110.0,1.0
4096,0.1079365089535713,6.4285712242126465,False,4,2.0,110.0,1.0
4096,0.1079365089535713,6.4285712242126465,False,64,2.0,110.0,1.0
4096,0.1079365089535713,6.4285712242126465,True,1,2.0,110.0,0.999809760551948
4096,0.1079365089535713,6.571428298950195,False,1,2.0,113.0,1.0
4096,0.1079365089535713,6.571428298950195,False,4,2.0,113.0,1.0
4096,0.1079365089535713,6.571428298950195,False,64,2.0,113.0,1.0
4096,0.1079365089535713,6.571428298950195,True,1,2.0,113.0,0.9999619521103896
4096,0.1079365089535713,6.714285850524902,False,1,2.0,115.0,1.0
4096,0.1079365089535713,6.714285850524902,False,4,2.0,115.0,1.0
4096,0.1079365089535713,6.714285850524902,False,64,2.0,115.0,1.0
4096,0.1079365089535713,6.714285850524902,True,1,2.0,115.0,0.9999619521103896
4096,0.1079365089535713,6.857142925262451,False,1,2.0,118.0,1.0
4096,0.1079365089535713,6.857142925262451,False,4,2.0,118.0,1.0
4096,0.1079365089535713,6.857142925262451,False,64,2.0,118.0,1.0
4096,0.1079365089535713,6.857142925262451,True,1,2.0,118.0,0.9999492694805194
4096,0.1079365089535713,7.0,False,1,2.0,120.0,1.0
4096,0.1079365089535713,7.0,False,4,2.0,120.0,1.0
4096,0.1079365089535713,7.0,False,64,2.0,120.0,1.0
4096,0.1079365089535713,7.0,True,1,2.0,120.0,1.0
4096,0.1079365089535713,7.142857074737549,False,1,2.0,123.0,1.0
4096,0.1079365089535713,7.142857074737549,False,4,2.0,123.0,1.0
4096,0.1079365089535713,7.142857074737549,False,64,2.0,123.0,1.0
4096,0.1079365089535713,7.142857074737549,True,1,2.0,123.0,0.9999873173701299
4096,0.1079365089535713,7.285714149475098,False,1,2.0,125.0,1.0
4096,0.1079365089535713,7.285714149475098,False,4,2.0,125.0,1.0
4096,0.1079365089535713,7.285714149475098,False,64,2.0,125.0,1.0
4096,0.1079365089535713,7.285714149475098,True,1,2.0,125.0,0.9999746347402597
4096,0.1079365089535713,7.4285712242126465,False,1,2.0,128.0,1.0
4096,0.1079365089535713,7.4285712242126465,False,4,2.0,128.0,1.0
4096,0.1079365089535713,7.4285712242126465,False,64,2.0,128.0,1.0
4096,0.1079365089535713,7.4285712242126465,True,1,2.0,128.0,1.0
4096,0.1079365089535713,7.571428298950195,False,1,2.0,130.0,1.0
4096,0.1079365089535713,7.571428298950195,False,4,2.0,130.0,1.0
4096,0.1079365089535713,7.571428298950195,False,64,2.0,130.0,1.0
4096,0.1079365089535713,7.571428298950195,True,1,2.0,130.0,0.9999873173701299
4096,0.1079365089535713,7.714285850524902,False,1,2.0,133.0,1.0
4096,0.1079365089535713,7.714285850524902,False,4,2.0,133.0,1.0
4096,0.1079365089535713,7.714285850524902,False,64,2.0,133.0,1.0
4096,0.1079365089535713,7.714285850524902,True,1,2.0,133.0,1.0
4096,0.1079365089535713,7.857142925262451,False,1,2.0,135.0,1.0
4096,0.1079365089535713,7.857142925262451,False,4,2.0,135.0,1.0
4096,0.1079365089535713,7.857142925262451,False,64,2.0,135.0,1.0
4096,0.1079365089535713,7.857142925262451,True,1,2.0,135.0,1.0
4096,0.1079365089535713,8.0,False,1,2.0,137.0,1.0
4096,0.1079365089535713,8.0,False,4,2.0,137.0,1.0
4096,0.1079365089535713,8.0,False,64,2.0,137.0,1.0
4096,0.1079365089535713,8.0,True,1,2.0,137.0,1.0
4096,0.1079365089535713,8.142857551574707,False,1,2.0,140.0,1.0
4096,0.1079365089535713,8.142857551574707,False,4,2.0,140.0,1.0
4096,0.1079365089535713,8.142857551574707,False,64,2.0,140.0,1.0
4096,0.1079365089535713,8.142857551574707,True,1,2.0,140.0,1.0
4096,0.1079365089535713,8.285714149475098,False,1,2.0,142.0,1.0
4096,0.1079365089535713,8.285714149475098,False,4,2.0,142.0,1.0
4096,0.1079365089535713,8.285714149475098,False,64,2.0,142.0,1.0
4096,0.1079365089535713,8.285714149475098,True,1,2.0,142.0,1.0
4096,0.1079365089535713,8.428571701049805,False,1,2.0,145.0,1.0
4096,0.1079365089535713,8.428571701049805,False,4,2.0,145.0,1.0
4096,0.1079365089535713,8.428571701049805,False,64,2.0,145.0,1.0
4096,0.1079365089535713,8.428571701049805,True,1,2.0,145.0,1.0
4096,0.1079365089535713,8.571428298950195,False,1,2.0,147.0,1.0
4096,0.1079365089535713,8.571428298950195,False,4,2.0,147.0,1.0
4096,0.1079365089535713,8.571428298950195,False,64,2.0,147.0,1.0
4096,0.1079365089535713,8.571428298950195,True,1,2.0,147.0,1.0
4096,0.1079365089535713,8.714285850524902,False,1,2.0,150.0,1.0
4096,0.1079365089535713,8.714285850524902,False,4,2.0,150.0,1.0
4096,0.1079365089535713,8.714285850524902,False,64,2.0,150.0,1.0
4096,0.1079365089535713,8.714285850524902,True,1,2.0,150.0,1.0
4096,0.1079365089535713,8.857142448425293,False,1,2.0,152.0,1.0
4096,0.1079365089535713,8.857142448425293,False,4,2.0,152.0,1.0
4096,0.1079365089535713,8.857142448425293,False,64,2.0,152.0,1.0
4096,0.1079365089535713,8.857142448425293,True,1,2.0,152.0,1.0
4096,0.1079365089535713,9.0,False,1,2.0,155.0,1.0
4096,0.1079365089535713,9.0,False,4,2.0,155.0,1.0
4096,0.1079365089535713,9.0,False,64,2.0,155.0,1.0
4096,0.1079365089535713,9.0,True,1,2.0,155.0,1.0
4096,0.1142857149243354,0.0,False,1,2.0,1.0,0.0
4096,0.1142857149243354,0.0,False,4,2.0,1.0,0.0
4096,0.1142857149243354,0.0,False,64,2.0,1.0,0.0
4096,0.1142857149243354,0.0,True,1,2.0,1.0,0.0
4096,0.1142857149243354,0.1428571492433548,False,1,2.0,2.0,0.0
4096,0.1142857149243354,0.1428571492433548,False,4,2.0,2.0,0.0
4096,0.1142857149243354,0.1428571492433548,False,64,2.0,2.0,0.0
4096,0.1142857149243354,0.1428571492433548,True,1,2.0,2.0,0.0
4096,0.1142857149243354,0.2857142984867096,False,1,2.0,4.0,0.0
4096,0.1142857149243354,0.2857142984867096,False,4,2.0,4.0,0.0
4096,0.1142857149243354,0.2857142984867096,False,64,2.0,4.0,0.0
4096,0.1142857149243354,0.2857142984867096,True,1,2.0,4.0,0.0
4096,0.1142857149243354,0.4285714626312256,False,1,2.0,7.0,3.804788961038961e-05
4096,0.1142857149243354,0.4285714626312256,False,4,2.0,7.0,0.00020292207792207794
4096,0.1142857149243354,0.4285714626312256,False,64,2.0,7.0,0.000291700487012987
4096,0.1142857149243354,0.4285714626312256,True,1,2.0,7.0,0.0
4096,0.1142857149243354,0.5714285969734192,False,1,2.0,9.0,0.00048193993506493506
4096,0.1142857149243354,0.5714285969734192,False,4,2.0,9.0,0.0022828733766233765
4096,0.1142857149243354,0.5714285969734192,False,64,2.0,9.0,0.0021053165584415585
4096,0.1142857149243354,0.5714285969734192,True,1,2.0,9.0,0.0
4096,0.1142857149243354,0.7142857313156128,False,1,2.0,12.0,0.005922788149350649
4096,0.1142857149243354,0.7142857313156128,False,4,2.0,12.0,0.03746448863636364
4096,0.1142857149243354,0.7142857313156128,False,64,2.0,12.0,0.03696986607142857
4096,0.1142857149243354,0.7142857313156128,True,1,2.0,12.0,0.002714082792207792
4096,0.1142857149243354,0.8571429252624512,False,1,2.0,14.0,0.023754565746753248
4096,0.1142857149243354,0.8571429252624512,False,4,2.0,14.0,0.09779575892857142
4096,0.1142857149243354,0.8571429252624512,False,64,2.0,14.0,0.09733918425324675
4096,0.1142857149243354,0.8571429252624512,True,1,2.0,14.0,0.006036931818181818
4096,0.1142857149243354,1.0,False,1,2.0,17.0,0.09581726866883117
4096,0.1142857149243354,1.0,False,4,2.0,17.0,0.23575740665584416
4096,0.1142857149243354,1.0,False,64,2.0,17.0,0.23890269886363635
4096,0.1142857149243354,1.0,True,1,2.0,17.0,0.07158076298701299
4096,0.1142857149243354,1.1428571939468384,False,1,2.0,19.0,0.18351765422077923
4096,0.1142857149243354,1.1428571939468384,False,4,2.0,19.0,0.35685115665584416
4096,0.1142857149243354,1.1428571939468384,False,64,2.0,19.0,0.35484730113636365
4096,0.1142857149243354,1.1428571939468384,True,1,2.0,19.0,0.0844536323051948
4096,0.1142857149243354,1.2857143878936768,False,1,2.0,22.0,0.3710176542207792
4096,0.1142857149243354,1.2857143878936768,False,4,2.0,22.0,0.5403180803571429
4096,0.1142857149243354,1.2857143878936768,False,64,2.0,22.0,0.5448838271103896
4096,0.1142857149243354,1.2857143878936768,True,1,2.0,22.0,0.14463271103896103
4096,0.1142857149243354,1.4285714626312256,False,1,2.0,24.0,0.49755225243506496
4096,0.1142857149243354,1.4285714626312256,False,4,2.0,24.0,0.6553495332792207
4096,0.1142857149243354,1.4285714626312256,False,64,2.0,24.0,0.6548929586038961
4096,0.1142857149243354,1.4285714626312256,True,1,2.0,24.0,0.27223265016233766
4096,0.1142857149243354,1.571428656578064,False,1,2.0,27.0,0.675882711038961
4096,0.1142857149243354,1.571428656578064,False,4,2.0,27.0,0.7925121753246753
4096,0.1142857149243354,1.571428656578064,False,64,2.0,27.0,0.790533685064935
4096,0.1142857149243354,1.571428656578064,True,1,2.0,27.0,0.35120738636363635
4096,0.1142857149243354,1.7142858505249023,False,1,2.0,29.0,0.7696961241883117
4096,0.1142857149243354,1.7142858505249023,False,4,2.0,29.0,0.8570794439935064
4096,0.1142857149243354,1.7142858505249023,False,64,2.0,29.0,0.8583223417207793
4096,0.1142857149243354,1.7142858505249023,True,1,2.0,29.0,0.501179484577922
4096,0.1142857149243354,1.8571429252624512,False,1,2.0,32.0,0.8709161931818182
4096,0.1142857149243354,1.8571429252624512,False,4,2.0,32.0,0.9246905438311688
4096,0.1142857149243354,1.8571429252624512,False,64,2.0,32.0,0.924994926948052
4096,0.1142857149243354,1.8571429252624512,True,1,2.0,32.0,0.5702364042207793
4096,0.1142857149243354,2.0,False,1,2.0,34.0,0.9159014813311688
4096,0.1142857149243354,2.0,False,4,2.0,34.0,0.952541599025974
4096,0.1142857149243354,2.0,False,64,2.0,34.0,0.9515777191558441
4096,0.1142857149243354,2.0,True,1,2.0,34.0,0.5660638189935064
4096,0.1142857149243354,2.142857313156128,False,1,2.0,36.0,0.9473163555194806
4096,0.1142857149243354,2.142857313156128,False,4,2.0,36.0,0.9702338676948052
4096,0.1142857149243354,2.142857313156128,False,64,2.0,36.0,0.9702592329545454
4096,0.1142857149243354,2.142857313156128,True,1,2.0,36.0,0.688679484577922
4096,0.1142857149243354,2.2857143878936768,False,1,2.0,39.0,0.9739879261363636
4096,0.1142857149243354,2.2857143878936768,False,4,2.0,39.0,0.9862393465909091
4096,0.1142857149243354,2.2857143878936768,False,64,2.0,39.0,0.9863915381493507
4096,0.1142857149243354,2.2857143878936768,True,1,2.0,39.0,0.7405387581168831
4096,0.1142857149243354,2.4285714626312256,False,1,2.0,41.0,0.9844891436688312
4096,0.1142857149243354,2.4285714626312256,False,4,2.0,41.0,0.9922001826298701
4096,0.1142857149243354,2.4285714626312256,False,64,2.0,41.0,0.9914519074675324
4096,0.1142857149243354,2.4285714626312256,True,1,2.0,41.0,0.8273133116883117
4096,0.1142857149243354,2.5714287757873535,False,1,2.0,44.0,0.9929991883116883
4096,0.1142857149243354,2.5714287757873535,False,4,2.0,44.0,0.9960557021103896
4096,0.1142857149243354,2.5714287757873535,False,64,2.0,44.0,0.9959415584415584
4096,0.1142857149243354,2.5714287757873535,True,1,2.0,44.0,0.8525897930194806
4096,0.1142857149243354,2.7142858505249023,False,1,2.0,46.0,0.9954849837662337
4096,0.1142857149243354,2.7142858505249023,False,4,2.0,46.0,0.9975142045454546
4096,0.1142857149243354,2.7142858505249023,False,64,2.0,46.0,0.9976410308441559
4096,0.1142857149243354,2.7142858505249023,True,1,2.0,46.0,0.8490006087662337
4096,0.1142857149243354,2.857142925262451,False,1,2.0,49.0,0.9980849228896104
4096,0.1142857149243354,2.857142925262451,False,4,2.0,49.0,0.9990614853896104
4096,0.1142857149243354,2.857142925262451,False,64,2.0,49.0,0.9990488027597403
4096,0.1142857149243354,2.857142925262451,True,1,2.0,49.0,0.9237393465909091
4096,0.1142857149243354,3.000000238418579,False,1,2.0,51.0,0.9990488027597403
4096,0.1142857149243354,3.000000238418579,False,4,2.0,51.0,0.9994419642857143
4096,0.1142857149243354,3.000000238418579,False,64,2.0,51.0,0.999505377435065
4096,0.1142857149243354,3.000000238418579,True,1,2.0,51.0,0.9199599228896104
4096,0.1142857149243354,3.142857313156128,False,1,2.0,54.0,0.9995307426948052
4096,0.1142857149243354,3.142857313156128,False,4,2.0,54.0,0.9997590300324676
4096,0.1142857149243354,3.142857313156128,False,64,2.0,54.0,0.9997590300324676
4096,0.1142857149243354,3.142857313156128,True,1,2.0,54.0,0.9326045048701299
4096,0.1142857149243354,3.2857143878936768,False,1,2.0,56.0,0.9998604910714286
4096,0.1142857149243354,3.2857143878936768,False,4,2.0,56.0,0.9999239042207793
4096,0.1142857149243354,3.2857143878936768,False,64,2.0,56.0,0.9998731737012987
4096,0.1142857149243354,3.2857143878936768,True,1,2.0,56.0,0.9592253449675324
4096,0.1142857149243354,3.4285717010498047,False,1,2.0,59.0,0.9999112215909091
4096,0.1142857149243354,3.4285717010498047,False,4,2.0,59.0,0.9999492694805194
4096,0.1142857149243354,3.4285717010498047,False,64,2.0,59.0,0.9999492694805194
4096,0.1142857149243354,3.4285717010498047,True,1,2.0,59.0,0.9664290787337663
4096,0.1142857149243354,3.5714287757873535,False,1,2.0,61.0,0.9999239042207793
4096,0.1142857149243354,3.5714287757873535,False,4,2.0,61.0,1.0
4096,0.1142857149243354,3.5714287757873535,False,64,2.0,61.0,0.9999492694805194
4096,0.1142857149243354,3.5714287757873535,True,1,2.0,61.0,0.9808492288961039
4096,0.1142857149243354,3.7142858505249023,False,1,2.0,64.0,0.9999746347402597
4096,0.1142857149243354,3.7142858505249023,False,4,2.0,64.0,0.9999746347402597
4096,0.1142857149243354,3.7142858505249023,False,64,2.0,64.0,1.0
4096,0.1142857149243354,3.7142858505249023,True,1,2.0,64.0,0.983981838474026
4096,0.1142857149243354,3.857142925262451,False,1,2.0,66.0,0.9999746347402597
4096,0.1142857149243354,3.857142925262451,False,4,2.0,66.0,1.0
4096,0.1142857149243354,3.857142925262451,False,64,2.0,66.0,1.0
4096,0.1142857149243354,3.857142925262451,True,1,2.0,66.0,0.9824726055194806
4096,0.1142857149243354,4.0,False,1,2.0,68.0,1.0
4096,0.1142857149243354,4.0,False,4,2.0,68.0,1.0
4096,0.1142857149243354,4.0,False,64,2.0,68.0,0.9999746347402597
4096,0.1142857149243354,4.0,True,1,2.0,68.0,0.9896763392857143
4096,0.1142857149243354,4.142857551574707,False,1,2.0,71.0,1.0
4096,0.1142857149243354,4.142857551574707,False,4,2.0,71.0,1.0
4096,0.1142857149243354,4.142857551574707,False,64,2.0,71.0,1.0
